smiles,r2
OCC1(CNC1)C#N,920.2368
OCC1(COC1)C#C,929.7707
OCC1(COC1)C#N,907.2256
CCC1(CCC1)C=O,1016.5496
CCC1(CCO1)C=O,957.3742
CCC1(COC1)C=O,965.7509
CNC1(COC1)C=O,933.1327
COC1(CCC1)C=O,932.5515
COC1(COC1)C=O,903.1618
OCC1(CCC1)C=O,951.4903
OCC1(CCO1)C=O,906.9255
OCC1(COC1)C=O,917.0839
C#CC1(CC#N)CC1,974.0395
C#CC1(CC#N)CN1,947.7357
C#CC1(CC#N)CO1,929.827
C#CCC1(CC1)C#C,999.6898
C#CCC1(CC1)C#N,974.744
C#CCC1(CN1)C#C,975.5617
C#CCC1(CN1)C#N,950.7575
C#CCC1(CO1)C#C,954.9912
C#CCC1(CO1)C#N,929.3516
N#CCC1(CC1)C#N,952.9436
N#CCC1(CN1)C#N,930.5842
N#CCC1(CO1)C#N,909.1844
O=CC1(CC#C)CC1,1007.6601
O=CC1(CC#C)CN1,973.5157
O=CC1(CC#C)CO1,932.5286
O=CC1(CC#N)CC1,985.5978
O=CC1(CC#N)CN1,953.3634
O=CC1(CC#N)CO1,906.7143
N=COC1(CC1)C#C,998.6865
N=COC1(CC1)C#N,976.2508
O=CCC1(CC1)C#C,1040.9106
O=CCC1(CC1)C#N,1016.0809
O=CCC1(CN1)C#C,1010.7874
O=CCC1(CN1)C#N,983.7736
O=CCC1(CO1)C#C,992.8123
O=CCC1(CO1)C#N,978.9494
O=CNC1(CC1)C#C,932.4952
O=CNC1(CC1)C#N,904.9501
O=COC1(CC1)C#C,978.3711
O=COC1(CC1)C#N,957.2898
N=COC1(CC1)C=O,962.3626
O=CCC1(CC1)C=O,994.4348
O=CCC1(CN1)C=O,926.6412
O=CCC1(CO1)C=O,980.1248
O=CNC1(CC1)C=O,937.1202
O=COC1(CC1)C=O,938.659
CC#CC1(CC1)C#C,1200.9999
CC#CC1(CC1)C#N,1176.1277
CC#CC1(CN1)C#C,1175.9833
CC#CC1(CN1)C#N,1151.4549
CC#CC1(CO1)C#C,1161.4922
CC#CC1(CO1)C#N,1137.1806
CC#CC1(CC1)C=O,1165.731
CC#CC1(CN1)C=O,1143.3069
CC#CC1(CO1)C=O,1129.5622
CCC1(CC#C)CC1,1089.3043
CCC1(CC#C)CO1,1053.6191
CCC1(CC#N)CC1,1063.1287
CCC1(CC#N)CN1,1010.2451
CCC1(CC#N)CO1,1049.32
COC1(CC#C)CC1,1026.2781
COC1(CC#N)CC1,1002.6886
OCC1(CC#C)CC1,1037.5982
OCC1(CC#C)CN1,971.4431
OCC1(CC#C)CO1,1016.1947
OCC1(CC#N)CC1,1008.5782
OCC1(CC#N)CN1,940.3727
OCC1(CC#N)CO1,990.6013
CC#CC1(CO)CC1,1205.8362
CC#CC1(CO)CN1,1197.6614
CC#CC1(CO)CO1,1177.9788
CCC1(CC1)C#CC,1260.9681
CCC1(CN1)C#CC,1240.1154
CCC1(CO1)C#CC,1219.0686
COC1(CC1)C#CC,1199.0652
CCC1(CC1)NC=O,1014.1559
CCC1(CC1)OC=O,1064.7098
CCC1(CC=O)CC1,1107.5215
CCC1(CC=O)CN1,1137.4255
CCC1(CC=O)CO1,1127.5598
COC1(CC=O)CC1,1040.1442
OCC1(CC1)NC=O,964.3067
OCC1(CC1)OC=N,994.5497
OCC1(CC1)OC=O,977.8848
OCC1(CC=O)CC1,982.3554
OCC1(CC=O)CN1,930.416
OCC1(CC=O)CO1,1057.7545
CCC1(CCO)CC1,1237.9119
CCC1(CCO)CO1,1225.9723
CCC1(COC)CC1,1202.9556
CCC1(COC)CN1,1180.5849
CCC1(COC)CO1,1165.0133
CCCC1(CC)CC1,1299.2601
CCCC1(CC)CO1,1313.9497
CCCC1(CC1)OC,1229.7404
CCCC1(CO)CC1,1245.6265
CCCC1(CO)CN1,1186.9501
CCCC1(CO)CO1,1247.7704
CCOC1(CC)CC1,1188.5112
CCOC1(CO)CC1,1132.2011
COC1(CCO)CC1,1168.8598
COCC1(CC1)OC,1167.9036
COCC1(CO)CC1,1110.9063
COCC1(CO)CN1,1071.8443
COCC1(CO)CO1,1077.1499
OCCC1(CO)CC1,1185.1741
OCCC1(CO)CN1,1128.2916
OCCC1(CO)CO1,1163.4329
CCCC1(CC1)C#C,1203.6349
CCCC1(CC1)C#N,1179.1512
CCCC1(CN1)C#C,1177.1711
CCCC1(CN1)C#N,1153.1329
CCCC1(CO1)C#C,1156.5092
CCCC1(CO1)C#N,1132.8643
CCNC1(CC1)C#N,1128.6584
CCOC1(CC1)C#C,1104.4451
CCOC1(CC1)C#N,1080.431
CNCC1(CN1)C#N,1104.487
CNCC1(CO1)C#N,1081.2518
COCC1(CC1)C#C,1115.9563
COCC1(CC1)C#N,1089.6281
COCC1(CN1)C#C,981.9382
COCC1(CN1)C#N,958.9734
COCC1(CO1)C#C,1072.2386
COCC1(CO1)C#N,1045.7883
OCCC1(CC1)C#C,1142.9584
OCCC1(CC1)C#N,1118.4135
OCCC1(CN1)C#C,1004.3863
OCCC1(CN1)C#N,978.2415
OCCC1(CO1)C#C,1096.4615
OCCC1(CO1)C#N,1072.9696
CCCC1(CC1)C=O,1170.8098
CCCC1(CN1)C=O,1147.8451
CCCC1(CO1)C=O,1129.77
CCOC1(CC1)C=O,1073.3032
COCC1(CC1)C=O,1137.1801
COCC1(CN1)C=O,960.8236
COCC1(CO1)C=O,1040.676
OCCC1(CC1)C=O,1113.6865
OCCC1(CN1)C=O,1091.2338
OCCC1(CO1)C=O,1070.5119
CC1CC1(C#C)C#C,978.8897
CC1CC1(C#C)C#N,953.437
CC1CC1(C#N)C#N,929.007
CC1NC1(C#C)C#C,961.5393
CC1NC1(C#C)C#N,936.3432
CC1NC1(C#N)C#N,912.5017
CC1OC1(C#C)C#C,946.8785
CC1OC1(C#C)C#N,922.3413
CC1OC1(C#N)C#N,898.5648
CN1CC1(C#C)C#C,941.1591
CN1CC1(C#C)C#N,916.5376
CN1CC1(C#N)C#N,892.5884
NC1CC1(C#C)C#N,928.0102
NC1CC1(C#N)C#N,904.8852
OC1CC1(C#C)C#C,924.0213
OC1CC1(C#C)C#N,899.61
OC1CC1(C#N)C#N,882.5769
CC1CC1(C=O)C#C,963.0695
CC1CC1(C=O)C#N,936.9028
CC1NC1(C=O)C#C,962.7286
CC1NC1(C=O)C#N,937.1145
CC1OC1(C=O)C#C,931.7524
CC1OC1(C=O)C#N,906.7922
CN1CC1(C=O)C#C,928.0231
CN1CC1(C=O)C#N,902.6373
OC1CC1(C=O)C#C,904.6811
OC1CC1(C=O)C#N,878.9601
CC1CC1(C=O)C=O,946.1145
CC1NC1(C=O)C=O,943.1638
CC1OC1(C=O)C=O,919.8843
CN1CC1(C=O)C=O,921.5365
OC1CC1(C=O)C=O,886.0748
CC1CC1(CO)CO,1075.7553
CC1NC1(CO)CO,1039.825
CC1OC1(CO)CO,1024.7392
CCC1(CC)CC1C,1171.9424
CCC1(CC)CC1O,1113.182
CCC1(CC)CN1C,1150.3087
CCC1(CC)OC1C,1137.1078
CCC1(CC1C)OC,1101.9959
CCC1(CC1O)OC,1045.7037
CCC1(CO)CC1C,1116.2714
CCC1(CO)CC1O,1057.4447
CCC1(CO)CN1C,1070.9826
CCC1(CO)NC1C,1104.5666
CCC1(CO)OC1C,1079.8625
CN1CC1(CO)CO,953.1197
COC1(CO)CC1C,1051.7918
COC1(CO)CC1O,983.6735
OCC1(CO)CC1O,1011.4445
CC1CC1(CO)C#C,1036.8168
CC1CC1(CO)C#N,1013.6202
CC1NC1(CN)C#N,1009.9038
CC1NC1(CO)C#C,988.5147
CC1NC1(CO)C#N,988.6027
CC1OC1(CN)C#N,993.4761
CC1OC1(CO)C#C,995.8855
CC1OC1(CO)C#N,973.4342
CCC1(CC1C)C#C,1086.9273
CCC1(CC1C)C#N,1061.6945
CCC1(CC1O)C#C,1029.3966
CCC1(CC1O)C#N,1003.9745
CCC1(CN1C)C#C,1016.5293
CCC1(CN1C)C#N,991.5261
CCC1(NC1C)C#C,1064.329
CCC1(NC1C)C#N,1039.5861
CCC1(OC1C)C#C,1045.9794
CCC1(OC1C)C#N,1021.4789
CN1CC1(CN)C#N,956.4035
CN1CC1(CO)C#C,960.551
CN1CC1(CO)C#N,937.2812
CNC1(CC1C)C#N,1020.252
CNC1(CC1N)C#N,985.2412
CNC1(CC1O)C#N,965.7176
COC1(CC1C)C#C,1009.4173
COC1(CC1C)C#N,984.9807
COC1(CC1N)C#N,951.7026
COC1(CC1O)C#C,953.0886
COC1(CC1O)C#N,929.3215
NC1CC1(CO)C#N,955.476
OCC1(CC1O)C#C,959.0454
OCC1(CC1O)C#N,932.4536
CC1CC1(CO)C=O,1026.5131
CC1NC1(CO)C=O,995.2621
CC1OC1(CO)C=O,982.9343
CCC1(CC1C)C=O,1071.1985
CCC1(CC1O)C=O,1014.2741
CCC1(CN1C)C=O,1007.2308
CCC1(NC1C)C=O,1048.5825
CCC1(OC1C)C=O,1031.1147
CN1CC1(CO)C=O,945.1699
COC1(CC1C)C=O,995.0946
COC1(CC1O)C=O,936.5333
OCC1(CC1O)C=O,962.1
CC(=O)C1(CC1)C#C,936.6215
CC(=O)C1(CC1)C#N,911.6733
CC(=O)C1(CN1)C#C,913.1403
CC(=O)C1(CN1)C#N,888.6375
CC(=O)C1(CO1)C#C,905.5096
CC(=O)C1(CO1)C#N,882.32
NC(=N)C1(CO1)C#N,862.2362
NC(=O)C1(CC1)C#C,903.0607
NC(=O)C1(CC1)C#N,877.6767
NC(=O)C1(CN1)C#C,880.0094
NC(=O)C1(CN1)C#N,854.8996
NC(=O)C1(CO1)C#C,869.5698
NC(=O)C1(CO1)C#N,846.1578
CC(=O)C1(CC1)C=O,920.7208
CC(=O)C1(CN1)C=O,895.5352
CC(=O)C1(CO1)C=O,887.6272
NC(=O)C1(CC1)C=O,884.3023
NC(=O)C1(CN1)C=O,860.0802
NC(=O)C1(CO1)C=O,851.592
CC(C)C1(CC1)C#C,1004.9679
CC(C)C1(CC1)C#N,980.409
CC(C)C1(CN1)C#C,1004.2524
CC(C)C1(CN1)C#N,979.1211
CC(C)C1(CO1)C#C,982.4492
CC(C)C1(CO1)C#N,957.8777
CC(N)C1(CN1)C#N,946.9437
CC(N)C1(CO1)C#N,928.8814
CC(O)C1(CC1)C#C,957.6639
CC(O)C1(CC1)C#N,935.7366
CC(O)C1(CN1)C#C,950.2089
CC(O)C1(CN1)C#N,914.0241
CC(O)C1(CO1)C#C,931.2122
CC(O)C1(CO1)C#N,907.7086
CN(C)C1(CC1)C#N,933.36
CC(C)C1(CC1)C=O,1026.6079
CC(C)C1(CN1)C=O,981.4509
CC(C)C1(CO1)C=O,962.9929
CC(O)C1(CC1)C=O,929.3235
CC(O)C1(CN1)C=O,928.5134
CC(O)C1(CO1)C=O,913.7533
CN(C)C1(CC1)C=O,935.3129
CC(=O)C1(CO)CC1,963.5241
CC(=O)C1(CO)CN1,933.0787
CC(=O)C1(CO)CO1,921.34
CCC1(CC1)C(C)=O,1018.7465
CCC1(CC1)C(N)=O,984.151
CCC1(CN1)C(C)=O,991.09
CCC1(CN1)C(N)=O,951.1726
CCC1(CO1)C(C)=O,968.2949
CCC1(CO1)C(N)=O,930.3439
C[NH2+]C1(CC1)C([O-])=O,930.479
COC1(CC1)C(C)=O,952.9332
COC1(CC1)C(N)=O,915.7846
NC(=O)C1(CO)CC1,928.167
NC(=O)C1(CO)CN1,902.8706
NC(=O)C1(CO)CO1,886.949
[NH3+]CC1(CC1)C([O-])=O,923.1943
[NH3+]CC1(CN1)C([O-])=O,903.2446
[NH3+]CC1(CO1)C([O-])=O,881.1365
CC(C)C1(CO)CC1,1065.3301
CC(C)C1(CO)CN1,1070.2851
CC(C)C1(CO)CO1,1047.4446
CC(O)C1(CO)CC1,1015.934
CC(O)C1(CO)CN1,996.4561
CC(O)C1(CO)CO1,996.7652
CCC1(CC1)C(C)C,1144.8625
CCC1(CC1)C(C)O,1068.7747
CCC1(CN1)C(C)O,1075.3414
CCC1(CO1)C(C)C,1101.27
CCC1(CO1)C(C)O,1054.8795
COC1(CC1)C(C)C,1077.3045
COC1(CC1)C(C)O,1003.2558
CC(C)(C#C)C1CC1,1023.9549
CC(C)(C#C)C1CO1,942.9924
CC(C)(C#C)N1CC1,936.9569
CC(C)(C#N)C1CC1,998.0993
CC(C)(C#N)C1CN1,931.6938
CC(C)(C#N)C1CO1,916.9467
CC(C)(C#N)N1CC1,911.472
CC(N)(C#N)C1CC1,972.1078
CC(N)(C#N)C1CN1,907.9181
CC(N)(C#N)C1CO1,893.0991
CC(O)(C#C)C1CC1,975.3184
CC(O)(C#C)C1CN1,946.628
CC(O)(C#C)C1CO1,902.6967
CC(O)(C#N)C1CC1,951.9988
CC(O)(C#N)C1CN1,924.1071
CC(O)(C#N)C1CO1,876.109
CC(C)(C=O)C1CC1,1031.5601
CC(C)(C=O)C1CO1,947.7809
CC(C)(C=O)N1CC1,923.2488
CC(O)(C=O)C1CC1,960.2911
CC(O)(C=O)C1CN1,936.4683
CC(O)(C=O)C1CO1,917.6512
CC(C)(CO)C1CC1,1098.8445
CC(C)(CO)C1CO1,1045.1355
CC(C)(CO)N1CC1,1051.505
CC(O)(CO)C1CC1,1058.5483
CC(O)(CO)C1CN1,1008.0842
CC(O)(CO)C1CO1,988.1969
CCC(C)(C)C1CC1,1162.4258
CCC(C)(C)C1CO1,1106.356
CCC(C)(O)C1CC1,1119.149
CCC(C)(O)C1CN1,1073.2247
CCC(C)(O)C1CO1,1049.4484
COC(C)(C)C1CC1,1088.9773
COC(C)(C)C1CN1,1011.6347
COC(C)(C)C1CO1,999.3565
CC1C(C)C(=O)C1C,1004.5983
CC1C(C)C(=O)C1O,936.5481
CC1C(C)C(=O)N1C,1002.7795
CC1C(O)C(=O)C1O,870.1778
CC1C(O)C(=O)N1C,944.7902
CC1C(O)C(C)C1=O,952.5417
CC1C(O)C(O)C1=O,882.6342
CC1N(C)C(C)C1=O,957.3305
OC1C(O)C(=O)C1O,830.1286
CC1C(C)C(C)C1C,1060.8972
CC1C(C)C(O)C1C,1007.5602
CC1C(C)C(O)C1O,944.6466
CC1C(O)C(C)C1O,955.085
CC1C(O)C(O)C1O,878.2557
OC1C(O)C(O)C1O,811.2825
[NH2+]=C1O[CH-]C(=O)C=C1,902.9711
O=C1CCC(=O)C=C1,914.1856
N=C1CCC(=O)CO1,918.8046
N=C1CNC(=O)CO1,892.4977
N=C1COC(=N)CO1,894.0696
N=C1COC(=O)CN1,892.3801
N=C1COC(=O)CO1,860.6129
N=C1OCC(=O)CO1,864.6132
O=C1CCC(=O)CC1,940.964
O=C1CCC(=O)NC1,931.8585
O=C1CCC(=O)OC1,901.3196
O=C1CNC(=O)CN1,913.8824
O=C1CNC(=O)NC1,900.8022
O=C1CNC(=O)OC1,875.0924
O=C1COC(=O)CN1,879.4385
O=C1COC(=O)CO1,847.2695
O=C1COC(=O)OC1,849.0184
CC1=CCC(=N)OC1,1005.7081
CC1=CCC(=O)CC1,1032.914
CC1=CCC(=O)NC1,1025.0809
CC1=CCC(=O)OC1,998.3994
CC1=CNC(=O)CC1,1012.6748
CC1=CNC(=O)NC1,987.1215
CC1=CNC(=O)OC1,956.1229
CC1=NCC(=O)CO1,952.1371
NC1=NCC(=N)OC1,917.4212
NC1=NCC(=O)CO1,906.6794
NC1=NCC(=O)OC1,903.3883
CC1CCC(=O)C=C1,1027.8905
CC1CNC(=O)C=C1,999.3232
CC1COC(=O)C=C1,970.2162
CC1NCC(=O)C=C1,990.1462
CC1OCC(=O)C=C1,961.9331
CN1CCC(=O)C=C1,995.7891
OC1CCC(=O)C=C1,975.1101
OC1CNC(=O)C=C1,875.2959
OC1COC(=N)C=C1,935.6733
OC1COC(=O)C=C1,916.767
CC1CCC(=N)OC1,1042.3081
CC1CCC(=O)CC1,1070.2836
CC1CCC(=O)CN1,1036.5229
CC1CCC(=O)CO1,1015.7092
CC1CCC(=O)NC1,1056.7934
CC1CCC(=O)OC1,1029.7701
CC1CNC(=O)CN1,1021.0999
CC1CNC(=O)CO1,989.9224
CC1CNC(=O)NC1,1020.99
CC1CNC(=O)OC1,992.9949
CC1COC(=N)CN1,1009.8008
CC1COC(=N)CO1,981.9621
CC1COC(=N)OC1,989.5754
CC1COC(=O)CN1,994.7511
CC1COC(=O)CO1,963.838
CC1COC(=O)OC1,969.2532
CC1OCC(=O)CO1,956.9103
CN1CCC(=O)CC1,1025.0312
OC1CCC(=N)OC1,987.1504
OC1CCC(=O)CC1,1015.5699
OC1CCC(=O)NC1,1001.2598
OC1CCC(=O)OC1,974.7775
OC1CNC(=O)NC1,965.61
OC1CNC(=O)OC1,937.8883
OC1COC(=N)OC1,934.4661
OC1COC(=O)OC1,915.1103
CC1=CCC(O)CC1,1110.8757
CC1=NCC(O)CO1,1006.9863
CC1CC=C(C)CO1,1098.2106
CC1CCC(C)=CC1,1168.7612
CC1COC(C)=NC1,1061.7405
CC1CCC(C)C=C1,1080.8522
CC1CCC(O)C=C1,1028.1549
CC1COC(C)C=C1,992.7909
CC1OCC(O)C=C1,943.6622
OC1CCC(O)C=C1,976.1202
CC1CCC(C)CC1,1114.3283
CC1CCC(C)OC1,1040.1699
CC1CCC(O)CC1,1058.8825
CC1CCC(O)CO1,975.9177
CC1COC(C)CO1,982.5417
CC1COC(C)OC1,971.5919
CC1OCC(O)CO1,916.2598
OC1CCC(O)CC1,1003.3329
CC12CC(C1O)C2=O,845.8651
CC12NC(C1O)C2=O,828.1734
CC12OC(C1O)C2=O,812.2905
CC1C2CC1(C)C2=O,900.5926
CC1C2CC1(O)C2=O,854.8803
CC1C2NC1(C)C2=O,880.9878
CC1C2OC1(C)C2=O,864.1484
CN1C2CC1(C)C2=O,823.6131
OC1C2CC1(O)C2=O,801.1298
CC12CC(C1O)C2O,872.6908
CC12NC(C1O)C2O,853.4265
CC12OC(C1O)C2O,837.225
CC1C2CC1(C)C2C,985.0538
CC1C2CC1(C)C2O,933.1446
CC1C2CC1(O)C2C,938.4747
CC1C2CC1(O)C2O,887.9962
CC1C2OC1(C)C2C,946.5479
CC1C2OC1(C)C2O,889.821
CC1N2CC1(O)C2C,913.8118
CN1C2CC1(C)C2O,860.9751
OC1C2CC1(O)C2O,831.893
CC12CC1C(=O)C2O,875.154
CC12CN1C(=N)C2O,865.3176
CC12CN1C(=O)C2O,843.6081
CC12NC1C(=O)C2O,855.7856
CC12OC1C(=O)C2O,838.8629
CC1C(=O)C2CC12C,924.6913
CC1C(=O)C2CC12O,877.2992
CC1C(=O)C2NC12C,902.8934
CC1C(=O)C2OC12C,884.0201
CC1C(=O)N2CC12C,892.3261
CN1C(=O)C2CC12C,883.9343
OC1C(=O)C2CC12O,828.7955
CC12CC1C(O)C2=O,883.3348
CC12NC1C(O)C2=O,862.2687
CC12OC1C(O)C2=O,852.0818
CC1C2CC2(C)C1=O,937.7235
CC1C2CC2(O)C1=O,884.0736
CC1C2NC2(C)C1=O,914.8578
CC1C2OC2(C)C1=O,896.4736
CC1N2CC2(C)C1=O,907.104
CN1C2CC2(C)C1=O,906.1174
CN1C2CC2(O)C1=O,857.1607
OC1C2CC2(O)C1=O,828.0523
CC12CC1C(O)C2O,892.2542
CC12NC1C(O)C2O,872.1845
CC12OC1C(O)C2O,845.6243
CC1C(O)C2(C)CN12,920.9001
CC1C(O)C2CC12C,948.9713
CC1C(O)C2CC12O,898.8793
CC1C(O)C2NC12C,918.4061
CC1C(O)C2OC12C,899.7832
CC1C2CC2(C)C1C,1004.9109
CC1C2CC2(C)C1O,953.2312
CC1C2CC2(O)C1C,953.4703
CC1C2CC2(O)C1O,903.1592
CC1C2NC2(C)C1O,925.6881
CC1C2OC2(C)C1C,955.8703
CC1C2OC2(C)C1O,906.3543
CC1N(C)C2CC12O,916.946
OC1C2CC2(O)C1O,845.0999
CC12CC(C#C)C1N2,994.0996
CC12CC(C#C)C1O2,987.3282
CC12CC(C#N)C1N2,968.7758
CC12CC(C#N)C1O2,957.6548
CC12CC1C(C2)C#C,1016.7473
CC12CC1C(C2)C#N,988.5804
CC12CC1C(N2)C#N,960.2237
CC12CC1C(O2)C#C,943.8038
CC12CC1C(O2)C#N,915.1306
CC12CN1C(C2)C#C,980.5232
CC12CN1C(C2)C#N,952.4347
OC12CC1C(C2)C#C,973.5505
OC12CC1C(C2)C#N,943.8542
CC12CC(C=O)C1N2,933.2907
CC12CC(C=O)C1O2,1027.7532
CC12CC1C(C2)C=O,1056.4174
CC12CC1C(O2)C=O,974.4754
CC12CC1N(C2)C=O,1011.5883
CC12CN1C(C2)C=O,956.0798
OC12CC1C(C2)C=O,1010.994
OC12CC1N(C2)C=O,957.0898
CN=C1OC2(C)CC12,1015.265
CC12CC(CO)C1N2,1101.5931
CC12CC(CO)C1O2,1075.7599
CC12CC1C(CO)C2,1126.6964
CC12CC1C(CO)O2,1027.4952
CC12CN1C(CO)C2,1048.4871
CCC1CC2(C)CC12,1187.6332
CCC1CC2(C)OC12,1139.0014
CCC1CC2(O)CC12,1130.7101
CCC1OC2(C)CC12,1097.1624
CCN1CC2(O)CC12,1081.1803
COC1CC2(C)CC12,1101.1524
COC1CC2(C)NC12,1087.9732
COC1CC2(C)OC12,1069.0225
COC1CC2(O)CC12,1043.0844
OCC1CC2(O)CC12,1068.4546
CC12CC(C=C1)C2=O,778.5067
CC12NC(C=C1)C2=O,759.715
CC12OC(C=C1)C2=O,742.9831
OC12CC(C=C1)C2=O,734.6318
CC12CC(CC1)C2=O,827.5371
CC12CC(CO1)C2=O,783.5581
CC12CC(OC1)C2=O,787.4178
CC12CCC(N1)C2=O,806.4368
CC12CCC(O1)C2=O,791.6215
OC12CC(CC1)C2=O,779.8779
OC12CC(OC1)C2=O,740.7133
CC12CC(C=C1)C2O,806.9722
CC12NC(C=C1)C2O,787.5089
CC12OC(C=C1)C2O,770.6959
CC1C2CC1(C)C=C2,869.4792
CC1C2CC1(O)C=C2,821.819
CC1C2OC1(C)C=C2,823.2794
OC1C2CC1(O)C=C2,766.2272
CC12CC(CC1)C2O,854.9154
CC12CC(CO1)C2O,803.229
CC12CC(OC1)C2O,807.5525
CC12CCC(O1)C2O,823.3173
CC1C2CC1(C)CC2,919.5411
CC1C2CC1(C)CO2,877.3245
CC1C2CC1(C)OC2,873.271
CC1C2CC1(O)CC2,871.3204
CC1C2CC1(O)CO2,829.8584
CC1C2CCC1(C)O2,864.9729
OC1C2CC1(O)CC2,815.7617
OC1C2CC1(O)CO2,774.978
CC12CC1C(=O)C=C2,867.1448
CC12CN1C(=O)C=C2,824.0487
CC12NC1C(=O)C=C2,849.2376
CC12OC1C(=O)C=C2,833.49
OC12CC1C(=O)C=C2,818.9935
CC12CC1C(=N)OC2,886.1276
CC12CC1C(=O)CC2,914.5564
CC12CC1C(=O)CO2,864.5346
CC12CC1C(=O)NC2,889.3561
CC12CC1C(=O)OC2,867.3385
CC12CCC(=O)C1N2,894.0007
CC12CCC(=O)C1O2,876.7797
CC12CN1C(=N)OC2,845.5648
CC12CN1C(=O)CC2,876.8107
CC12CN1C(=O)NC2,847.2973
CC12CN1C(=O)OC2,826.5488
CC12CNC(=O)C1N2,868.9384
CC12CNC(=O)C1O2,855.9428
CC12COC(=N)C1N2,865.1676
CC12COC(=N)C1O2,851.7546
CC12COC(=O)C1N2,846.6625
CC12COC(=O)C1O2,833.3936
OC12CC1C(=N)OC2,838.3449
OC12CC1C(=O)CC2,865.8711
OC12CC1C(=O)NC2,841.0661
OC12CC1C(=O)OC2,819.5156
CC12CN=C(N)C1O2,887.0132
CC1=CCC2(C)CC12,989.9167
CC1=CCC2(C)NC12,971.8522
CC1=CCC2(C)OC12,956.3828
CC1=CCC2(O)CC12,940.2284
CC12CC1C(O)C=C2,911.9449
CC12NC1C(O)C=C2,875.452
CC12OC1C(O)C=C2,858.3873
CC1C=CC2(C)CC12,963.7268
CC1C=CC2(C)NC12,936.4632
CC1C=CC2(C)OC12,916.6389
CC1C=CC2(O)CC12,911.8939
OC1C=CC2(O)CC12,855.4875
CC12CC1C(O)CC2,969.8798
CC12CC1C(O)CO2,911.7136
CC12CCC(O)C1N2,945.5016
CC12CCC(O)C1O2,924.9852
CC1CCC2(C)CC12,1021.7998
CC1CCC2(C)OC12,978.2178
CC1CCC2(O)CC12,969.9154
CC1COC2(C)CC12,965.6374
CC1OCC2(C)CC12,964.1023
CC1OCC2(C)NC12,940.5235
CC1OCC2(C)OC12,921.8706
CC1OCC2(O)CC12,914.5152
OC1CCC2(O)CC12,916.4203
CC12CC(C=C1)C=C2,776.0562
CC12OC(C=C1)C=C2,730.0894
OC12CC(C=C1)C=C2,728.9019
CC12CC(CO1)C=C2,773.9689
CC12CCC(C1)C=C2,825.3443
CC12CCC(O1)C=C2,777.5793
CC12COC(C1)C=C2,779.7841
CC12COC(O1)C=C2,732.6497
CC12OCC(O1)C=C2,727.0773
OC12CCC(C1)C=C2,777.6067
OC12COC(C1)C=C2,732.6151
CC12CC(CO1)CO2,775.3932
CC12CCC(C1)OC2,832.4659
CC12CCC(CC1)C2,879.6198
CC12CCC(CC1)O2,831.4698
CC12CCC(CO1)C2,827.2977
CC12CCC(CO1)O2,779.8597
CC12CCC(OC1)O2,784.7173
CC12COC(C1)OC2,786.0981
CC12COC(CO1)C2,781.4091
OC12CCC(C1)OC2,784.779
OC12CCC(CC1)C2,831.2889
OC12COC(C1)OC2,739.0723
CC12CCC1(C)C2O,922.2089
CC12CCC1(O)C2O,873.2564
CC12COC1(C)C2O,881.4117
CC12OCC1(O)C2O,833.1316
CC1C2(C)CCC12C,977.3663
CC1C2(C)CCC12O,930.71
CC1C2(C)COC12C,933.3987
CC1C2(O)COC12C,887.29
CC1C2(O)CCC12O,890.1105
OC1C2(O)CCC12O,838.6859
CC12CCC1(C)CC2,915.556
CC12CCC1(C)OC2,872.3359
CC12CCC1(O)CC2,867.6997
CC12CCC1(O)CO2,825.5133
CC12COC1(C)CO2,830.8407
OC12CCC1(O)CC2,824.0884
C#CC1CC(C1)C#C,1139.5681
C#CC1CC(C1)C#N,1114.5839
C#CC1CC(N1)C#N,1083.2474
C#CC1CC(O1)C#C,1104.3581
C#CC1CC(O1)C#N,1075.0305
N#CC1CC(C1)C#N,1086.3669
N#CC1CC(N1)C#N,1056.1518
N#CC1CC(O1)C#N,1047.3452
O=CC1CC(C1)C#C,1203.3522
O=CC1CC(C1)C#N,1175.4963
O=CC1CC(N1)C#N,1041.6401
O=CC1CC(O1)C#C,1093.1876
O=CC1CC(O1)C#N,1031.199
O=CN1CC(C1)C#C,1126.6317
O=CN1CC(C1)C#N,1095.8814
O=CC1CC(C1)C=O,1233.5183
O=CC1CC(N1)C=O,1066.2682
O=CC1CC(O1)C=O,1028.0738
O=CC1CN(C1)C=O,1057.8115
CN=C1CC(O1)C#C,1113.0377
CN=C1CC(O1)C#N,1085.5194
CN=C1CC(O1)C=O,1052.2451
CCC1CC(O1)=NC,1232.9533
CN=C1CC(CO)O1,1160.0712
CCC1CC(C1)C#C,1318.8194
CCC1CC(C1)C#N,1289.2959
CCC1CC(N1)C#N,1247.3534
CCC1CC(O1)C#C,1226.3434
CCC1CC(O1)C#N,1194.6071
CCN1CC(C1)C#N,1240.2915
COC1CC(C1)C#C,1189.7421
COC1CC(C1)C#N,1165.8178
OCC1CC(C1)C#C,1247.9253
OCC1CC(C1)C#N,1216.8873
OCC1CC(N1)C#N,1167.7934
OCC1CC(O1)C#C,1155.0544
OCC1CC(O1)C#N,1130.0999
CCC1CC(C1)C=O,1348.8174
CCC1CC(O1)C=O,1228.9511
CCC1CN(C1)C=O,1301.3676
COC1CC(C1)C=O,1264.8314
COC1CN(C1)C=O,1228.0225
