smiles,lumo
NC1=NC=CC=C1C#N,-0.0546
NC1=NC=CN=C1C#C,-0.0537
NC1=NC=CN=C1C#N,-0.0754
NC1=NC=NC=C1C#C,-0.0416
NC1=NC=NC=C1C#N,-0.0636
OC1=CC=CC=C1C#C,-0.0302
OC1=CC=CC=C1C#N,-0.0516
OC1=CC=CN=C1C#C,-0.0463
OC1=CC=CN=C1C#N,-0.0684
OC1=CC=NC=C1C#C,-0.0405
OC1=CC=NC=C1C#N,-0.0628
OC1=CN=CC=C1C#C,-0.0517
OC1=CN=CN=C1C#C,-0.0669
OC1=NC=CC=C1C#C,-0.042
OC1=NC=CC=C1C#N,-0.0646
OC1=NC=CN=C1C#C,-0.0627
OC1=NC=CN=C1C#N,-0.0866
OC1=NC=NC=C1C#C,-0.0521
OC1=NC=NC=C1C#N,-0.0758
CC1=CC=CC=C1C=O,-0.0619
CC1=CC=CN=C1C=O,-0.0694
CC1=CC=NC=C1C=O,-0.0731
CC1=CN=CC=C1C=O,-0.082
CC1=CN=CN=C1C=O,-0.0903
CC1=NC=CC=C1C=O,-0.0728
CC1=NC=CN=C1C=O,-0.0837
CC1=NC=NC=C1C=O,-0.0842
NC1=CC=CC=C1C=O,-0.0551
NC1=CC=CN=C1C=O,-0.0631
NC1=CN=CC=C1C=O,-0.0747
NC1=CN=CN=C1C=O,-0.0828
NC1=NC=CC=C1C=O,-0.0657
NC1=NC=CN=C1C=O,-0.0786
NC1=NC=NC=C1C=O,-0.0736
OC1=CC=CC=C1C=O,-0.0573
OC1=CC=CN=C1C=O,-0.0664
OC1=CC=NC=C1C=O,-0.0676
OC1=CN=CC=C1C=O,-0.0782
OC1=NC=CC=C1C=O,-0.0809
OC1=NC=CN=C1C=O,-0.0838
OC1=NC=NC=C1C=O,-0.0814
CC1=CC=CC=CC1=O,-0.0734
CC1=CC=CC=NC1=O,-0.0752
CC1=CC=CN=CC1=O,-0.0857
CC1=CC=NC=CC1=O,-0.0908
CC1=CC=NC=NC1=N,-0.0798
CC1=CC=NC=NC1=O,-0.087
CC1=CN=CC=CC1=O,-0.0919
CC1=CN=CC=NC1=N,-0.0871
CC1=CN=CC=NC1=O,-0.0925
CC1=CN=CN=CC1=N,-0.0795
CC1=CN=CN=CC1=O,-0.0912
CC1=NC=CC=CC1=O,-0.0788
CC1=NC=CC=NC1=N,-0.0699
CC1=NC=CC=NC1=O,-0.0772
CC1=NC=CN=CC1=N,-0.0689
CC1=NC=CN=CC1=O,-0.0878
CC1=NC=NC=CC1=N,-0.0687
CC1=NC=NC=CC1=O,-0.0837
CC1=NC=NC=NC1=N,-0.0786
CC1=NC=NC=NC1=O,-0.0871
NC1=CC=CC=CC1=O,-0.0514
NC1=CC=CC=NC1=O,-0.0697
NC1=CC=CN=CC1=O,-0.067
NC1=CC=NC=CC1=O,-0.0649
NC1=CC=NC=NC1=N,-0.0709
NC1=CC=NC=NC1=O,-0.0754
NC1=CN=CC=CC1=O,-0.0717
NC1=CN=CC=NC1=N,-0.0824
NC1=CN=CC=NC1=O,-0.0922
NC1=CN=CN=CC1=N,-0.0766
NC1=CN=CN=CC1=O,-0.0867
NC1=NC=CC=CC1=O,-0.0606
NC1=NC=CC=NC1=N,-0.0676
NC1=NC=CC=NC1=O,-0.0707
NC1=NC=CN=CC1=N,-0.0679
NC1=NC=CN=CC1=O,-0.082
NC1=NC=NC=CC1=N,-0.0621
NC1=NC=NC=CC1=O,-0.0709
NC1=NC=NC=NC1=N,-0.0667
NC1=NC=NC=NC1=O,-0.0752
OC1=CC=CC=CC1=O,-0.0658
OC1=CC=CC=NC1=N,-0.0784
OC1=CC=CC=NC1=O,-0.0892
OC1=CC=CN=CC1=N,-0.0664
OC1=CC=CN=CC1=O,-0.0856
[O-]C1=CC=NC=CC1=[NH2+],-0.0649
OC1=CC=NC=CC1=O,-0.0818
OC1=CC=NC=NC1=O,-0.0991
OC1=CN=CC=CC1=O,-0.0859
OC1=NC=CC=CC1=N,-0.066
OC1=NC=CC=CC1=O,-0.0738
OC1=NC=CC=NC1=O,-0.0754
OC1=NC=CN=CC1=N,-0.0723
OC1=NC=CN=CC1=O,-0.0912
OC1=NC=NC=CC1=N,-0.0759
OC1=NC=NC=CC1=O,-0.0818
CC1=CNC(=N)C(=N)O1,-0.0308
CC1=CNC(=N)C(=O)N1,-0.0255
CC1=CNC(=N)C(=O)O1,-0.0462
CC1=CNC(=O)C(=N)N1,-0.025
CC1=CNC(=O)C(=N)O1,-0.0399
CC1=CNC(=O)C(=O)N1,-0.0343
CC1=CNC(=O)C(=O)O1,-0.0552
CC1=COC(=N)C(=N)N1,-0.031
CC1=COC(=N)C(=N)O1,-0.0447
CC1=COC(=N)C(=O)N1,-0.0407
CC1=COC(=N)C(=O)O1,-0.0607
CC1=COC(=O)C(=N)N1,-0.0464
CC1=COC(=O)C(=N)O1,-0.0645
CC1=COC(=O)C(=O)N1,-0.056
CC1=COC(=O)C(=O)O1,-0.077
NC1=CNC(=N)C(=N)O1,-0.0314
NC1=CNC(=N)C(=O)N1,-0.0243
NC1=CNC(=N)C(=O)O1,-0.0467
NC1=CNC(=O)C(=N)N1,-0.0227
NC1=CNC(=O)C(=N)O1,-0.0363
NC1=CNC(=O)C(=O)N1,-0.0327
NC1=CNC(=O)C(=O)O1,-0.0522
NC1=COC(=N)C(=N)N1,-0.03
NC1=COC(=N)C(=N)O1,-0.0456
NC1=COC(=N)C(=O)N1,-0.0396
NC1=COC(=N)C(=O)O1,-0.0613
NC1=COC(=O)C(=N)N1,-0.0448
NC1=COC(=O)C(=N)O1,-0.0615
NC1=COC(=O)C(=O)N1,-0.0544
NC1=COC(=O)C(=O)O1,-0.0777
OC1=CNC(=N)C(=N)O1,-0.0359
OC1=CNC(=N)C(=O)N1,-0.028
OC1=CNC(=O)C(=N)N1,-0.0253
OC1=CNC(=O)C(=N)O1,-0.0441
OC1=CNC(=O)C(=O)O1,-0.0611
OC1=COC(=N)C(=N)N1,-0.033
OC1=COC(=N)C(=N)O1,-0.0503
OC1=COC(=N)C(=O)O1,-0.0678
OC1=COC(=O)C(=N)O1,-0.0658
OC1=COC(=O)C(=O)O1,-0.0838
CC1=CC(N)=CNC1=O,-0.0275
CC1=CC(N)=COC1=N,-0.0357
CC1=CC(N)=COC1=O,-0.0474
CC1=CC(O)=CNC1=O,-0.0324
CC1=CC(O)=COC1=N,-0.0405
CC1=CC(O)=COC1=O,-0.0526
CC1=CNC(=N)C(O)=N1,-0.0324
CC1=CNC(=O)C(C)=C1,-0.0284
CC1=CNC(=O)C(C)=N1,-0.0485
CC1=CNC(=O)C(N)=C1,-0.0147
CC1=CNC(=O)C(N)=N1,-0.0267
CC1=COC(=N)C(C)=C1,-0.0372
CC1=COC(=N)C(C)=N1,-0.0573
CC1=COC(=N)C(N)=C1,-0.0231
CC1=COC(=N)C(N)=N1,-0.0354
CC1=COC(=N)C(O)=C1,-0.0339
CC1=COC(=N)C(O)=N1,-0.0495
CC1=COC(=O)C(C)=C1,-0.0489
CC1=COC(=O)C(C)=N1,-0.0708
CC1=COC(=O)C(N)=C1,-0.0358
CC1=COC(=O)C(N)=N1,-0.0491
CC1=COC(=O)C(O)=C1,-0.048
CC1=COC(=O)C(O)=N1,-0.0679
CC1=NC(N)=CNC1=O,-0.0481
CC1=NC(N)=COC1=N,-0.0564
CC1=NC(N)=COC1=O,-0.0694
CC1=NC(O)=CNC1=N,-0.0464
CC1=NC(O)=CNC1=O,-0.0567
CC1=NC(O)=COC1=N,-0.0625
CC1=NC(O)=COC1=O,-0.076
NC1=CC([O-])=CNC1=[NH2+],-0.0392
NC1=CC(O)=CNC1=O,-0.017
NC1=CC(O)=COC1=N,-0.0254
NC1=CC(O)=COC1=O,-0.0382
NC1=CNC(=N)C([O-])=[NH+]1,-0.0243
NC1=CNC(=O)C(N)=C1,-0.0131
NC1=CNC(=O)C(N)=N1,-0.0245
NC1=COC(=N)C(N)=C1,-0.0215
NC1=COC(=N)C(N)=N1,-0.0338
NC1=COC(=N)C(O)=C1,-0.032
NC1=COC(=N)C(O)=N1,-0.0481
NC1=COC(=O)C(N)=C1,-0.034
NC1=COC(=O)C(N)=N1,-0.047
NC1=COC(=O)C(O)=C1,-0.0459
NC1=COC(=O)C(O)=N1,-0.0619
NC1=NC(O)=CNC1=O,-0.0318
NC1=NC(O)=COC1=N,-0.0416
NC1=NC(O)=COC1=O,-0.0553
OC1=CNC(=[NH2+])C([O-])=C1,-0.0242
OC1=CNC(=N)C(O)=N1,-0.0403
OC1=COC(=N)C(O)=C1,-0.037
OC1=COC(=N)C(O)=N1,-0.057
CC1=CNC(=N)N1C=O,-0.0134
CC1=CNC(=O)N1C=O,-0.0251
CC1=COC(=N)N1C=O,-0.0245
CC1=COC(=O)N1C=O,-0.0384
NC1=CNC(=N)N1C=O,-0.0105
NC1=CNC(=O)N1C=O,-0.0205
NC1=COC(=N)N1C=O,-0.0209
NC1=COC(=O)N1C=O,-0.0346
OC1=CNC(=N)N1C=O,-0.0158
OC1=CNC(=O)N1C=O,-0.0218
CC1=CC(=N)OC=C1N,-0.0356
CC1=CC(=N)OC=C1O,-0.0397
CC1=CC(=O)NC=C1N,-0.0281
CC1=CC(=O)NC=C1O,-0.0323
CC1=CC(=O)OC=C1N,-0.0478
CC1=CC(=O)OC=C1O,-0.0521
CC1=CNC(=[NH2+])C=C1[O-],-0.0003
CC1=CNC(=O)C=C1C,-0.0289
CC1=CNC(=O)C=C1N,-0.0141
CC1=CNC(=O)C=C1O,-0.0226
CC1=CNC(=O)N=C1C,-0.0469
CC1=CNC(=O)N=C1N,-0.026
CC1=CNC(=O)N=C1O,-0.0386
CC1=COC(=N)C=C1C,-0.0371
CC1=COC(=N)C=C1N,-0.0223
CC1=COC(=N)C=C1O,-0.0306
CC1=COC(=N)N=C1C,-0.0557
CC1=COC(=N)N=C1N,-0.0337
CC1=COC(=N)N=C1O,-0.0469
CC1=COC(=O)C=C1C,-0.049
CC1=COC(=O)C=C1N,-0.0305
CC1=COC(=O)N=C1C,-0.0672
CC1=COC(=O)N=C1N,-0.0407
CC1=COC(=O)N=C1O,-0.0572
CC1=NC(=N)OC=C1N,-0.0543
CC1=NC(=O)NC=C1N,-0.0461
CC1=NC(=O)NC=C1O,-0.0507
CC1=NC(=O)OC=C1N,-0.0659
NC1=CC(=N)OC=C1O,-0.0222
NC1=CC(=O)NC=C1O,-0.0154
NC1=CC(=O)OC=C1O,-0.0309
NC1=C[N-]C(=N)[NH+]=C1N,-0.0231
NC1=CNC(=O)C=C1N,-0.0135
NC1=CNC(=O)C=C1O,-0.0215
NC1=CNC(=O)N=C1N,-0.0261
NC1=CNC(=O)N=C1O,-0.0374
NC1=COC(=N)C=C1N,-0.021
NC1=COC(=N)C=C1O,-0.0281
NC1=COC(=N)N=C1N,-0.0333
NC1=COC(=N)N=C1O,-0.0444
NC1=COC(=O)C=C1N,-0.0301
NC1=COC(=O)C=C1O,-0.0394
NC1=COC(=O)N=C1N,-0.0417
NC1=COC(=O)N=C1O,-0.0551
NC1=NC(=[NH2+])[N-]C=C1O,-0.004
NC1=NC(=N)OC=C1O,-0.0328
NC1=NC(=O)NC=C1O,-0.0261
NC1=NC(=O)OC=C1O,-0.0425
OC1=CNC(=N)N=C1O,-0.0369
OC1=CNC(=O)C=C1O,-0.0258
OC1=CNC(=O)N=C1O,-0.0445
OC1=COC(=N)C=C1O,-0.033
OC1=COC(=N)N=C1O,-0.0496
CC1=CNC(=N)NC1=O,-0.0282
CC1=CNC(=N)OC1=O,-0.0449
CC1=CNC(=O)NC1=N,-0.0224
CC1=CNC(=O)NC1=O,-0.0354
CC1=CNC(=O)OC1=N,-0.0378
CC1=COC(=N)NC1=N,-0.028
CC1=COC(=N)NC1=O,-0.0418
CC1=COC(=N)OC1=O,-0.0595
CC1=COC(=O)NC1=N,-0.0356
CC1=COC(=O)NC1=O,-0.0503
CC1=COC(=O)OC1=N,-0.0507
NC1=CNC(=N)NC1=O,-0.027
NC1=CNC(=N)OC1=O,-0.0434
NC1=CNC(=O)NC1=N,-0.0182
NC1=CNC(=O)NC1=O,-0.0321
NC1=CNC(=O)OC1=N,-0.0329
NC1=COC(=N)NC1=N,-0.0237
NC1=COC(=N)NC1=O,-0.0379
NC1=COC(=N)OC1=O,-0.056
NC1=COC(=O)NC1=N,-0.0313
NC1=COC(=O)NC1=O,-0.0464
NC1=COC(=O)OC1=N,-0.0453
OC1=CNC(=N)OC1=O,-0.051
OC1=CNC(=O)NC1=N,-0.0219
OC1=CNC(=O)OC1=N,-0.0411
OC1=COC(=N)NC1=N,-0.0276
OC1=COC(=N)OC1=O,-0.0607
OC1=COC(=O)NC1=N,-0.0355
OC1=COC(=O)OC1=N,-0.0503
CC1=CNC(=C1)C1CC1,0.0484
CC1=CNC(=C1)C1CN1,0.0354
CC1=CNC(=C1)C1CO1,0.032
CC1=CNC(=C1)N1CC1,0.0548
CC1=CNC(=N1)C1CC1,0.0406
CC1=CNC(=N1)C1CN1,0.0267
CC1=CNC(=N1)C1CO1,0.0204
CC1=CNC(=N1)N1CC1,0.0401
CC1=COC(=C1)C1CC1,0.0264
CC1=COC(=C1)C1CN1,0.0131
CC1=COC(=C1)C1CO1,0.0057
CC1=COC(=C1)N1CC1,0.0234
CC1=COC(=N1)C1CC1,0.0128
CC1=COC(=N1)C1CN1,-0.0011
CC1=COC(=N1)C1CO1,-0.0086
CC1=COC(=N1)N1CC1,0.0209
NC1=CNC(=C1)C1CC1,0.0505
NC1=CNC(=C1)C1CN1,0.037
NC1=CNC(=C1)C1CO1,0.0332
NC1=CNC(=C1)N1CC1,0.0574
NC1=CNC(=N1)C1CC1,0.0416
NC1=CNC(=N1)C1CN1,0.0278
NC1=CNC(=N1)C1CO1,0.0216
NC1=COC(=C1)C1CC1,0.0301
NC1=COC(=C1)C1CN1,0.0165
NC1=COC(=C1)C1CO1,0.0083
NC1=COC(=C1)N1CC1,0.0393
NC1=COC(=N1)C1CC1,0.0158
NC1=COC(=N1)C1CN1,0.0018
NC1=COC(=N1)C1CO1,-0.0065
NC1=COC(=N1)N1CC1,0.0255
OC1=CNC(=C1)C1CC1,0.0453
OC1=CNC(=C1)C1CN1,0.0301
OC1=CNC(=C1)C1CO1,0.0284
OC1=CNC(=C1)N1CC1,0.0522
OC1=CNC(=N1)C1CC1,0.0346
OC1=CNC(=N1)C1CN1,0.0204
OC1=CNC(=N1)C1CO1,0.0149
OC1=CNC(=N1)N1CC1,0.0339
OC1=COC(=C1)N1CC1,0.033
OC1=COC(=N1)C1CC1,0.0075
OC1=COC(=N1)C1CN1,-0.0069
OC1=COC(=N1)C1CO1,-0.0152
OC1=COC(=N1)N1CC1,0.0179
CC1=C(NC=C1N)C#C,0.0073
CC1=C(NC=C1N)C#N,-0.0143
CC1=C(NC=C1O)C#C,0.0017
CC1=C(NC=C1O)C#N,-0.0204
CC1=C(OC=C1N)C#C,-0.0108
CC1=C(OC=C1N)C#N,-0.034
CC1=CNC(C#C)=C1C,0.0061
CC1=CNC(C#C)=C1N,0.0129
CC1=CNC(C#C)=C1O,0.0061
CC1=CNC(C#N)=C1C,-0.0157
CC1=CNC(C#N)=C1N,-0.0071
CC1=CNC(C#N)=C1O,-0.0151
CC1=COC(C#C)=C1C,-0.0124
CC1=COC(C#C)=C1N,-0.0042
CC1=COC(C#N)=C1C,-0.0358
CC1=COC(C#N)=C1N,-0.0251
NC1=C(NC=C1O)C#C,-0.0037
NC1=C(NC=C1O)C#N,-0.0192
NC1=CNC(C#C)=C1N,0.0135
NC1=CNC(C#C)=C1O,0.0066
NC1=CNC(C#N)=C1N,-0.0064
NC1=COC(C#C)=C1N,-0.003
NC1=COC(C#N)=C1N,-0.0241
OC1=CNC(C#C)=C1O,0.0019
CC1=C(C#C)C(N)=CN1,0.0211
CC1=C(C#C)C(N)=CO1,0.0006
CC1=C(C#C)C(O)=CN1,0.0135
CC1=C(C#N)C(N)=CN1,0.0016
CC1=C(C#N)C(N)=CO1,-0.0206
CC1=C(C#N)C(O)=CN1,-0.0065
CC1=CNC(C)=C1C#C,0.02
CC1=CNC(C)=C1C#N,-0.0005
CC1=CNC(N)=C1C#C,0.0284
CC1=CNC(N)=C1C#N,0.0101
CC1=CNC(O)=C1C#C,0.0291
CC1=CNC(O)=C1C#N,0.0086
CC1=COC(C)=C1C#C,-0.0001
CC1=COC(C)=C1C#N,-0.022
CC1=COC(N)=C1C#C,0.0184
CC1=COC(N)=C1C#N,-0.0007
NC1=C(C#C)C(O)=CN1,0.0217
NC1=C(C#N)C(O)=CN1,0.0041
NC1=CNC(N)=C1C#C,0.0293
NC1=CNC(N)=C1C#N,0.0119
NC1=CNC(O)=C1C#C,0.0313
NC1=CNC(O)=C1C#N,0.0116
NC1=COC(N)=C1C#C,0.0192
NC1=COC(N)=C1C#N,0.0005
OC1=CNC(O)=C1C#C,0.0234
OC1=CNC(O)=C1C#N,0.0032
CC1=C(NC=C1N)C=O,-0.0367
CC1=C(NC=C1O)C=O,-0.0421
CC1=C(OC=C1N)C=O,-0.0493
CC1=CNC(C=O)=C1C,-0.0384
CC1=CNC(C=O)=C1N,-0.0291
CC1=CNC(C=O)=C1O,-0.0323
CC1=COC(C=O)=C1C,-0.0509
CC1=COC(C=O)=C1N,-0.04
NC1=C(NC=C1O)C=O,-0.0332
NC1=CNC(C=O)=C1N,-0.0283
NC1=CNC(C=O)=C1O,-0.032
NC1=COC(C=O)=C1N,-0.0393
OC1=CNC(C=O)=C1O,-0.0362
CC1=CNC(CC#C)=C1,0.044
CC1=CNC(CC#C)=N1,0.0364
CC1=CNC(CC#N)=C1,0.0246
CC1=CNC(CC#N)=N1,0.0179
CC1=COC(CC#C)=C1,0.0186
CC1=COC(CC#C)=N1,0.0046
CC1=COC(CC#N)=C1,0.0012
CC1=COC(CC#N)=N1,-0.0134
NC1=CNC(CC#C)=C1,0.0455
NC1=CNC(CC#C)=N1,0.0376
NC1=CNC(CC#N)=C1,0.0261
NC1=CNC(CC#N)=N1,0.0193
NC1=COC(CC#C)=C1,0.0258
NC1=COC(CC#C)=N1,0.0073
NC1=COC(CC#N)=C1,0.0037
NC1=COC(CC#N)=N1,-0.011
OC1=CNC(CC#C)=C1,0.0419
OC1=CNC(CC#C)=N1,0.0309
OC1=CNC(CC#N)=C1,0.022
OC1=CNC(CC#N)=N1,0.0126
OC1=COC(CC#C)=N1,-0.0013
OC1=COC(CC#N)=N1,-0.02
CC1=CNC(CC=O)=C1,-0.0271
CC1=CNC(CC=O)=N1,-0.0397
CC1=CNC(NC=O)=C1,0.0086
CC1=CNC(NC=O)=N1,-0.0099
CC1=CNC(OC=N)=C1,0.0113
CC1=CNC(OC=N)=N1,0.0064
CC1=CNC(OC=O)=C1,-0.0068
CC1=CNC(OC=O)=N1,-0.0135
CC1=COC(CC=O)=C1,-0.0265
CC1=COC(CC=O)=N1,-0.0343
CC1=COC(NC=N)=C1,0.0103
CC1=COC(NC=N)=N1,-0.001
CC1=COC(NC=O)=C1,-0.005
CC1=COC(NC=O)=N1,-0.0173
CC1=COC(OC=N)=C1,0.0043
CC1=COC(OC=N)=N1,-0.0115
CC1=COC(OC=O)=C1,-0.0124
CC1=COC(OC=O)=N1,-0.0282
NC1=CNC(CC=O)=C1,-0.0243
NC1=CNC(CC=O)=N1,-0.0311
NC1=CNC(NC=O)=C1,0.0092
NC1=CNC(NC=O)=N1,-0.0081
NC1=CNC(OC=N)=C1,0.0126
NC1=CNC(OC=N)=N1,0.0075
NC1=CNC(OC=O)=C1,-0.0053
NC1=CNC(OC=O)=N1,-0.0119
NC1=COC(CC=O)=C1,-0.0246
NC1=COC(CC=O)=N1,-0.0323
NC1=COC(NC=N)=C1,0.0119
NC1=COC(NC=N)=N1,0.0007
NC1=COC(NC=O)=C1,-0.0035
NC1=COC(NC=O)=N1,-0.0155
NC1=COC(OC=N)=C1,0.0059
NC1=COC(OC=N)=N1,-0.0092
NC1=COC(OC=O)=C1,-0.011
NC1=COC(OC=O)=N1,-0.0262
OC1=CNC(CC=O)=C1,-0.0284
OC1=CNC(CC=O)=N1,-0.0425
OC1=CNC(NC=N)=N1,0.0019
OC1=CNC(NC=O)=C1,0.0046
OC1=CNC(NC=O)=N1,-0.0139
OC1=CNC(OC=N)=C1,0.0079
OC1=CNC(OC=N)=N1,0.0013
OC1=CNC(OC=O)=C1,-0.0101
OC1=CNC(OC=O)=N1,-0.0185
OC1=COC(CC=O)=N1,-0.0384
OC1=COC(NC=N)=C1,0.006
OC1=COC(NC=N)=N1,-0.0061
OC1=COC(NC=O)=N1,-0.0227
OC1=COC(OC=N)=N1,-0.0165
OC1=COC(OC=O)=N1,-0.0336
CC1=CCC2=C1C=CN2,0.0181
CC1=CCC2=C1C=CO2,0.002
CC1=CCC2=C1N=CN2,0.0096
CC1=CCC2=C1N=CO2,-0.0083
CC1=CNC2=C1C=CC2,0.0125
CC1=CNC2=C1C=CN2,0.051
CC1=CNC2=C1C=CO2,0.0325
CC1=CNC2=C1N=CN2,0.0364
CC1=CNC2=C1N=CO2,0.0135
CC1=COC2=C1C=CC2,-0.0028
CC1=COC2=C1C=CN2,0.0353
CC1=COC2=C1C=CO2,0.0194
CC1=COC2=C1N=CN2,0.0218
CC1=COC2=C1N=CO2,-0.0001
NC1=CNC2=C1C=CC2,0.0145
NC1=CNC2=C1C=CN2,0.0547
NC1=CNC2=C1C=CO2,0.0364
NC1=CNC2=C1N=CN2,0.0387
NC1=CNC2=C1N=CO2,0.0161
NC1=COC2=C1C=CC2,-0.0014
NC1=COC2=C1C=CN2,0.0435
NC1=COC2=C1C=CO2,0.024
NC1=COC2=C1N=CN2,0.0275
NC1=COC2=C1N=CO2,0.0027
NC1=NCC2=C1C=CO2,0.0018
NC1=NCC2=C1N=CN2,0.0127
NC1=NCC2=C1N=CO2,-0.0099
OC1=CNC2=C1C=CC2,0.0083
OC1=CNC2=C1C=CN2,0.0503
OC1=CNC2=C1C=CO2,0.0303
OC1=CNC2=C1N=CN2,0.0328
OC1=CNC2=C1N=CO2,0.0091
CC1=CCC2=C1NC=C2,0.0089
CC1=CCC2=C1NC=N2,-0.0011
CC1=CCC2=C1OC=C2,-0.0068
CC1=CCC2=C1OC=N2,-0.0187
CC1=CNC2=C1CC=C2,0.0046
CC1=CNC2=C1NC=C2,0.0393
CC1=CNC2=C1NC=N2,0.0254
CC1=CNC2=C1OC=C2,0.0201
CC1=CNC2=C1OC=N2,0.003
CC1=COC2=C1CC=C2,-0.011
CC1=COC2=C1NC=C2,0.0215
CC1=COC2=C1NC=N2,0.0077
CC1=COC2=C1OC=C2,0.0023
CC1=COC2=C1OC=N2,-0.0148
NC1=CNC2=C1CC=C2,0.0055
NC1=CNC2=C1NC=C2,0.0409
NC1=CNC2=C1NC=N2,0.027
NC1=CNC2=C1OC=C2,0.0217
NC1=CNC2=C1OC=N2,0.0044
NC1=COC2=C1CC=C2,-0.0099
NC1=COC2=C1NC=C2,0.0252
NC1=COC2=C1NC=N2,0.0108
NC1=COC2=C1OC=C2,0.0053
NC1=COC2=C1OC=N2,-0.0124
NC1=NCC2=C1OC=C2,-0.0137
NC1=NCC2=C1OC=N2,-0.0271
OC1=CNC2=C1CC=C2,-0.0004
OC1=CNC2=C1NC=C2,0.0389
OC1=CNC2=C1NC=N2,0.0242
CC1=CNC2=C1CCC2,0.054
CC1=CNC2=C1CCN2,0.0587
CC1=CNC2=C1CCO2,0.0654
CC1=CNC2=C1COC2,0.0451
CC1=CNC2=C1NCC2,0.0514
CC1=CNC2=C1OCC2,0.0468
CC1=CNC2=C1OCO2,0.0472
CC1=COC2=C1CCC2,0.0301
CC1=COC2=C1CCN2,0.0423
CC1=COC2=C1CCO2,0.0403
CC1=COC2=C1COC2,0.0195
CC1=COC2=C1NCC2,0.0291
CC1=COC2=C1OCC2,0.0238
CC1=COC2=C1OCO2,0.0246
NC1=CNC2=C1CCC2,0.0575
NC1=CNC2=C1CCN2,0.0624
NC1=CNC2=C1CCO2,0.073
NC1=CNC2=C1COC2,0.0489
NC1=CNC2=C1NCC2,0.0546
NC1=CNC2=C1OCC2,0.0483
NC1=CNC2=C1OCO2,0.0478
NC1=COC2=C1CCC2,0.0355
NC1=COC2=C1CCN2,0.0503
NC1=COC2=C1CCO2,0.0499
NC1=COC2=C1COC2,0.0252
NC1=COC2=C1NCC2,0.0343
NC1=COC2=C1OCC2,0.0296
NC1=COC2=C1OCO2,0.0315
OC1=CNC2=C1CCC2,0.0526
OC1=CNC2=C1CCN2,0.0576
OC1=CNC2=C1CCO2,0.0678
OC1=CNC2=C1COC2,0.0436
OC1=CNC2=C1NCC2,0.0499
OC1=CNC2=C1OCC2,0.0453
OC1=CNC2=C1OCO2,0.0442
[O-]C1=COC2=C1C[NH2+]C2,-0.0198
CC1=CCC2=CC=CN12,0.0051
CC1=CCC2=CN=CN12,-0.0079
CC1=CCC2=NC=CN12,-0.0068
CC1=COC2=NC=CN12,0.0089
NC1=COC2=NC=CN12,0.0176
OC1=COC2=NC=CN12,0.0158
CC1=CCC2=CNC=C12,0.018
CC1=CCC2=COC=C12,-0.001
NC1=NCC2=COC=C12,-0.0108
CC1=CCN2C=CC=C12,-0.0029
CC1=CCN2C=CN=C12,-0.0149
CC1=CCN2C=NC=C12,-0.014
CC1=CNC=C(C)C1=O,-0.0061
CC1=CNC=C(N)C1=O,-0.0058
CC1=CNC=C(O)C1=O,-0.0087
CC1=COC=C(C)C1=O,-0.031
CC1=COC=C(N)C1=O,-0.0305
CC1=COC=C([O-])C1=[NH2+],-0.0446
CC1=COC=C(O)C1=O,-0.0338
NC1=CNC=C(N)C1=O,-0.0067
NC1=CNC=C(O)C1=N,0.0042
NC1=CNC=C(O)C1=O,-0.0093
NC1=COC=C(N)C1=O,-0.0312
NC1=COC=C([O-])C1=[NH2+],-0.0476
NC1=COC=C(O)C1=O,-0.0341
OC1=CNC=C(O)C1=N,0.0024
OC1=CNC=C(O)C1=O,-0.0115
OC1=COC=C(O)C1=O,-0.0369
CC1=CNC=C1C1CC1,0.0538
CC1=CNC=C1C1CN1,0.0446
CC1=CNC=C1C1CO1,0.0428
CC1=CNC=C1N1CC1,0.0543
CC1=COC=C1C1CC1,0.0279
CC1=COC=C1C1CN1,0.0189
CC1=COC=C1C1CO1,0.0177
CC1=COC=C1N1CC1,0.0293
NC1=CNC=C1C1CC1,0.0558
NC1=CNC=C1C1CN1,0.0458
NC1=CNC=C1C1CO1,0.0441
NC1=CNC=C1N1CC1,0.0576
NC1=COC=C1C1CC1,0.0318
NC1=COC=C1C1CN1,0.0187
NC1=COC=C1C1CO1,0.0207
NC1=COC=C1N1CC1,0.0344
OC1=CNC=C1C1CC1,0.0483
OC1=CNC=C1C1CN1,0.037
OC1=CNC=C1C1CO1,0.0358
OC1=CNC=C1N1CC1,0.0413
CC1=CNC=C1CC#C,0.045
CC1=CNC=C1CC#N,0.0293
CC1=COC=C1CC#C,0.0207
CC1=COC=C1CC#N,0.0054
NC1=CNC=C1CC#C,0.0467
NC1=CNC=C1CC#N,0.0304
NC1=COC=C1CC#C,0.0244
NC1=COC=C1CC#N,0.0082
OC1=CNC=C1CC#C,0.0396
OC1=CNC=C1CC#N,0.0348
CC1=CNC=C1CC=O,-0.0138
CC1=CNC=C1NC=O,0.0195
CC1=CNC=C1OC=N,0.0238
CC1=CNC=C1OC=O,0.0073
CC1=COC=C1CC=O,-0.0275
CC1=COC=C1NC=N,0.0185
CC1=COC=C1NC=O,0.0026
CC1=COC=C1OC=N,0.0056
CC1=COC=C1OC=O,-0.007
NC1=CNC=C1CC=O,-0.0188
NC1=CNC=C1NC=O,0.0242
NC1=CNC=C1OC=N,0.0262
NC1=CNC=C1OC=O,0.0077
