smiles,homo
C1C2OC2C11CCCC1,-0.2484
C1C2OC2C11CCCO1,-0.2354
C1C2OC2C11CCOC1,-0.2492
C1C2OC2C11COCO1,-0.2512
C1C2OC3(CCCC3)C12,-0.2277
C1C2OC3(CCOC3)C12,-0.2369
C1C2C3CC4(CN1C24)O3,-0.2236
C1C2CC11CC3OC2C13,-0.2372
C1C2CC34CC(C3)C1C24,-0.2326
C1C2CC34CC(O3)C1C24,-0.2267
C1C2OC34CC(C3)C1C24,-0.2319
C1C2OC34CC(C3)N1C24,-0.2164
C1C2OC34CN(C3)C1C24,-0.2298
C1C2OC3C4CC1(O4)C23,-0.2334
C1C2C3C4CC3(C4)CN12,-0.2238
C1C2C3C4CC3(CN12)O4,-0.2373
C1C2CC11CC3OC3C21,-0.2504
C1C2CC34CC(C3)C4C12,-0.249
C1C2CC34CC(C3)C4N12,-0.2196
C1C2CC34CC(O3)C4C12,-0.2298
C1C2CC34CC(O3)C4N12,-0.2172
C1C2OC11CC3NC3C21,-0.2287
C1C2OC11CC3OC3C21,-0.2359
C1C2OC34CC(C3)C4C12,-0.2366
C1C2OC34CN(C3)C4C12,-0.2346
C1N2CC11CC3NC3C21,-0.2148
C1N2CC11CC3OC3C21,-0.2238
C1C23CC4NC4C12CO3,-0.2171
C1C23CC4OC4C12CO3,-0.2249
C1C23CCC12C1OC1C3,-0.2189
C1C23COC12C1NC1C3,-0.2162
C1C23COC12C1OC1C3,-0.2253
C1C2CC34CC3(CC4)C12,-0.2092
C1C2CC34CC3(CC4)N12,-0.2109
C1C2CC34CC3(CO4)C12,-0.2152
C1C2CC34CC3(CO4)N12,-0.2134
C1C2CC34CC3(OC4)C12,-0.2146
C1C2CC34CCC3(N4)C12,-0.2124
C1C2CC34CCC3(O4)C12,-0.2379
C1C2N1CC13CC21CC3,-0.2074
C1C2N1CC13CC21CO3,-0.2154
C1C2N1CC13CC21OC3,-0.2152
C1C2N1CC13CCC21N3,-0.2223
C1C2N1CC13CCC21O3,-0.2394
C1C2OC34CC3(CC4)C12,-0.2186
C1C2OC34CC3(OC4)C12,-0.2258
C1CC23NC12CC1NC31,-0.2147
C1CC23NC12CC1OC31,-0.2244
C1CC23OC12CC1NC31,-0.2414
C1CC23OC12CC1OC31,-0.2522
C1C2CC3=C(CCC3)C12,-0.2065
C1C2CC3=C(COC3)C12,-0.2144
C1CC2=C(C1)C1NC1C2,-0.213
C1CC2=C(C1)C1OC1C2,-0.2223
C1OCC2=C1CC1NC21,-0.2194
C1OCC2=C1CC1OC21,-0.2277
C1C2C=C3CC1N1C2C31,-0.2119
C1C2CC3=CC1C1C2C31,-0.2
C1C2CC3=CC1N1C2C31,-0.2114
C1C2OC3=NC1C1C2C31,-0.2074
C1C2OC3=NC1C1C2N31,-0.2206
C1C2OC3C=C1C1C2C31,-0.2122
C1C2CC3=CCCC1C23,-0.2253
C1C2CC3=CCOC1C23,-0.2355
C1C2CCC=C3CN1C23,-0.2152
C1C2CCN=C3OC1C23,-0.2391
C1C2NC3=NCCN1C23,-0.2087
C1C2OC3=NCCN1C23,-0.2207
C1C2OC3CCC=C1C23,-0.2327
C1C2OCC=C3CN1C23,-0.2211
C1C2C3OCC=C3CN12,-0.2344
C1C2CC3=CCCC3C12,-0.2267
C1C2CC3=CCOC3C12,-0.2316
C1C2OC3=NCCC3C12,-0.2414
C1C2OC3=NCCN3C12,-0.2145
C1CC2C3OC3CC2=C1,-0.2313
C1OC2C3NC3CC2=C1,-0.2277
C1OC2C3OC3CC2=C1,-0.2347
C1C2CC3=CCCCC123,-0.2122
C1C2CC3=CCCOC123,-0.2142
C1C2CC3=CCOCC123,-0.2209
C1C2NC22CCCC=C12,-0.2234
C1C2NC22COCC=C12,-0.2303
C1C2NC3=NCCOC123,-0.2258
C1C2OC22CCCC=C12,-0.2325
C1C2OC22COCC=C12,-0.2417
C1C2OC3=NCCCC123,-0.2447
C1C2OC3=NCCNC123,-0.2235
C1C2OC3=NCCOC123,-0.2446
C1N2CC3=CCCCC123,-0.2123
C1N2CC3=CCOCC123,-0.2213
C1C2C3N=C4OC1C4C23,-0.2277
C1C2CC3C4C=C1C2C34,-0.2052
C1C2CC3C4C=C1C2N34,-0.214
C1C2OC3C4C=C1C2C34,-0.206
C1C2CC3C4C=CC12C34,-0.1941
C1C2CC3C4C=CC12N34,-0.1894
C1C2CN3C4C=CC12C34,-0.2051
C1C2NC22C=CC3C1C23,-0.2016
C1C2NC22C=CC3C2N13,-0.2146
C1C2OC22C=CC3C1C23,-0.2126
C1C2OC22C=CC3C2N13,-0.22
C1C2OC3C4C=CC12C34,-0.192
C1C2CC3C4C=CC13C24,-0.2103
C1C2CC3C4C=CC13N24,-0.2193
C1C2CN3C4C=CC13C24,-0.2145
C1C2OC34C=CC(C13)C24,-0.2179
C1C2OC3C4C=CC13C24,-0.219
C1N2CC3C4C=CC13C24,-0.2037
C1C2C3C4C1OC4CN23,-0.2257
C1C2C3CC4OC1C4C23,-0.2394
C1C2C3CC4OC1C4N23,-0.2283
C1C2CC3C4CC1C2C34,-0.2549
C1C2CC3C4OC1C2C34,-0.2258
C1C2OC3C4CN1C2C34,-0.2106
C1C2OC3C4OC1C2C34,-0.2216
C1C2C3C4OC(CN23)C14,-0.2189
C1C2C3CC4C(C2O3)N14,-0.2284
C1C2C3CC4OC(C23)C14,-0.2331
C1C2C3OC4C1OC4C23,-0.2344
C1C2CC3C4CC2C1C34,-0.2506
C1C2CC3C4OC2C1C34,-0.222
C1C2OC3C4CC2C1C34,-0.2189
C1C2OC3C4CC2N1C34,-0.2032
C1C2OC3C4OC2C1C34,-0.2113
C1C2CC11C3NC3CN21,-0.2076
C1C2CC11C3OC3CC21,-0.2478
C1C2CC11C3OC3CN21,-0.2161
C1C2CC3C4CC3(C4)C12,-0.2488
C1C2CC3C4CC3(O4)C12,-0.2304
C1C2N1CC1C3CC21C3,-0.2275
C1C2N1CC1C3CC21O3,-0.2355
C1C2N1CC1N3CC21C3,-0.2277
C1C2OC11C3NC3CC21,-0.2311
C1C2OC11C3OC3CC21,-0.239
C1C2OC3C4CC3(C4)C12,-0.2411
C1C2OC3C4CC3(O4)C12,-0.2387
C1C2C3CC4OC2C4C13,-0.2318
C1C2C3OC4CC2N1C34,-0.2244
C1C2C3OC4CN(C13)C24,-0.2036
C1C2C3OC4CN2C1C34,-0.2133
C1C2CC3C4CC3C2C14,-0.2643
C1C2CC3C4OC3C2C14,-0.2374
C1C2OC3C4CC3C2C14,-0.2328
C1C2OC3C4OC(C14)C23,-0.2318
C1C2OC3C4OC3C2C14,-0.2431
C1C2C3CC4OC4C2C13,-0.2581
C1C2CC3C4CC3C4C12,-0.2545
C1C2CC3C4OC3C4C12,-0.2289
C1C2CC3C4OC3C4N12,-0.2211
C1C2OC2C2C3OC2C13,-0.2366
C1C2OC3C4CC3C4C12,-0.2295
C1C2OC3C4CC3N4C12,-0.211
C1C2OC3C4OC3C4C12,-0.2368
C1C2CC3C4CCC12C34,-0.2413
C1C2CC3C4COC12C34,-0.2266
C1C2CC3C4N3CCC124,-0.2208
C1C2CC3C4OCC12C34,-0.2288
C1C2CN3C4CCC12C34,-0.2234
C1C2CN3C4COC12C34,-0.2327
C1C2NC22COC3C1C23,-0.2349
C1C2OC22COC3C1C23,-0.2424
C1C2OC3C4CCC12C34,-0.2167
C1C2OC3C4COC12C34,-0.2237
C1C2OC3C4OCC12C34,-0.2162
C1CC23NC2CC2C3N12,-0.2292
C1CC23NC2CN2C1C32,-0.2215
C1CC23OC2CC2C1C32,-0.2552
C1CC23OC2CC2C3N12,-0.2312
C1CC23OC2CN2C1C32,-0.2301
C1N2CC3C4OCC12C34,-0.231
C1C2CC3C4CCC13C24,-0.2518
C1C2CC3C4COC13C24,-0.222
C1C2CC3C4OCC13C24,-0.2333
C1C2OC34COC(C13)C24,-0.2429
C1C2OC3C4CCC13C24,-0.2339
C1C2OC3C4COC13C24,-0.2246
C1C2OC3C4OCC13C24,-0.2272
C1CC23OC4CC2C1C34,-0.2368
C1CC23OC4CC2N1C34,-0.2221
C1N2CC3C4COC13C24,-0.2177
C1N2CC3C4OCC13C24,-0.2268
C1C2CC3C1C=CC3O2,-0.2298
C1C2CC3C=CC1C3C2,-0.2261
C1C2CC3C=CC1C3O2,-0.235
C1C2OC3C=CC(O2)C13,-0.2516
C1C2OC3C=CC1C3O2,-0.2418
C1C2CC3C=CC2CC13,-0.2253
C1C2CC3C=CC2OC13,-0.225
C1C2OC3C=CC2OC13,-0.2267
C1C2OC3CC2C=CC13,-0.2237
C1C2OC3OC2C=CC13,-0.2308
C1C2CC3C=CCC1C23,-0.231
C1C2CC3N=COC1C23,-0.239
C1C2CC=CC3OC1C23,-0.2338
C1C2OC3C=CCN1C23,-0.2114
C1C2OC3CC=CC1C23,-0.2323
C1C2OC=NC3CN1C23,-0.2229
C1C2CC3C=CCC2C13,-0.2297
C1C2CC3N=COC2C13,-0.2454
C1C2NC3C2OC=NC13,-0.2417
C1C2OC3C2CC=CC13,-0.2303
C1C2OC3C2OC=NC13,-0.2471
C1C2OC3C=CCC2C13,-0.2257
C1C2C3OC=NC3CN12,-0.2377
C1C2CC3C=CCC3C12,-0.2333
C1C2CC3N=COC3C12,-0.2456
C1C2NC2C2OC=NC12,-0.2341
C1C2OC2C2OC=NC12,-0.2436
C1C2OC3C=CCC3C12,-0.2272
C1C=CC2CC3OC3C12,-0.2285
C1C2CC3C=CCCC123,-0.2315
C1C2CC3C=CCOC123,-0.2272
C1C2CC3N=COCC123,-0.2414
C1C2NC22COC=NC12,-0.2388
C1C2OC22CCC=CC12,-0.2412
C1C2OC22COC=NC12,-0.2428
C1C2OC3C=CCCC123,-0.2263
C1C2OC3C=CCOC123,-0.2215
C1N2CC3N=COCC123,-0.2361
C1C2CC1CC1OC1C2,-0.251
C1C2CC3CC(C3)CC12,-0.2607
C1C2CC3CC(C3)OC12,-0.2263
C1C2CC3CC(CC12)O3,-0.2372
C1C2CC3CC(CN12)O3,-0.2125
C1C2CC3OC3CC1O2,-0.2428
C1C2OC3CC(C3)OC12,-0.231
C1C2C3OC(CN12)C=C3,-0.2142
C1C2CC3CC(C=C3)C12,-0.2317
C1C2CC3OC(C=C3)C12,-0.2386
C1C2CC3OC3C1C=C2,-0.239
C1C2NC2C2OC1C=C2,-0.2359
C1C2OC2C2OC1C=C2,-0.2448
C1C2OC3CC(C=C3)C12,-0.227
C1C2OC3OC(C=C3)C12,-0.2379
C1C2CC3CC(CC13)C2,-0.2862
C1C2CC3CC(CC13)O2,-0.2355
C1C2CC3CC(O2)C1O3,-0.2423
C1C2CC3CC1C(O2)O3,-0.2462
C1C2CC3OC(C2)OC13,-0.2486
C1C2CC3OC(CC13)C2,-0.2362
C1C2CC3OC(CC13)O2,-0.2468
C1C2OC3CN1CC2O3,-0.2092
C1C2CC3CC12C=CC3,-0.212
C1C2CC3CC12N=CO3,-0.2199
C1C2CC3CC=CC12O3,-0.2186
C1C2NC22CC1CC=C2,-0.2159
C1C2OC22CC1CC=C2,-0.2286
C1C2OC3CC12C=CC3,-0.2182
C1C2OC3CC12N=CO3,-0.2327
C1C2OC3CC=CC12O3,-0.2265
C1C2CC3CC12CC=C3,-0.2356
C1C2CC3CC12OC=N3,-0.237
C1C2CC3OC12CC=C3,-0.242
C1C2OC22CC1C=CC2,-0.2472
C1C2OC3CC12CC=C3,-0.2325
C1C2OC3OC12CC=C3,-0.2393
C1C2CC3CC12CCC3,-0.2351
C1C2CC3CC12CCO3,-0.2359
C1C2CC3CC12COC3,-0.2377
C1C2CC3CC12OCC3,-0.2323
C1C2CC3CC12OCO3,-0.2428
C1C2CC3CCCC12O3,-0.239
C1C2CC3COCC12O3,-0.2366
C1C2CC3OC12CCO3,-0.2481
C1C2NC22CC1COC2,-0.2314
C1C2NC22CC1OCC2,-0.2296
C1C2OC22CC1CCC2,-0.2502
C1C2OC22CC1COC2,-0.247
C1C2OC22CC1OCC2,-0.2528
C1C2OC3CC12CCC3,-0.2281
C1C2OC3CC12CCO3,-0.2385
C1C2OC3CC12COC3,-0.2329
C1C2OC3CC12OCC3,-0.2221
C1C2OC3CCCC12O3,-0.2376
C1C2OC3COCC12O3,-0.2418
C1N2CC3CC12CCO3,-0.2277
C1N2CC3CC12COC3,-0.2278
C1C2CC3CC1C1C2C31,-0.2609
C1C2CC3CC1C1C2N31,-0.223
C1C2CC3OC1C1C2C31,-0.2372
C1C2OC3CC1N1C2C31,-0.23
C1C2OC3CN1C1C2C31,-0.2088
C1C2OC3OC1C1C2C31,-0.2443
C1C2CC3CC1C2C=C3,-0.2335
C1C2CC3OC1C2C=C3,-0.2325
C1C2OC3CC1C=CC23,-0.235
C1C2OC3CN1C2C=C3,-0.2078
C1C2OC3OC1C2C=C3,-0.2409
C1C2CC3CC2C1C=C3,-0.2284
C1C2CC3OC2C1C=C3,-0.2361
C1C2OC3C=CC1CC23,-0.2303
C1C2OC3C=CC1OC23,-0.2398
C1C2OC3CC2C1C=C3,-0.2309
C1C2OC3OC2C1C=C3,-0.2396
C1C2CC3CC2C1CC3,-0.2711
C1C2CC3CC2C1CO3,-0.2365
C1C2CC3CC2C1OC3,-0.2334
C1C2CC3CCC1C2O3,-0.2362
C1C2CC3COC1C2O3,-0.229
C1C2CC3OC2C1CO3,-0.245
C1C2CCC3CC2C1O3,-0.2377
C1C2CCC3OC1C2O3,-0.2481
C1C2COC3CC2C1O3,-0.2508
C1C2NCC3OC1C2O3,-0.2165
C1C2OC3CC2C1OC3,-0.2371
C1C2OC3CCC1CC23,-0.2368
C1C2OC3CCC1OC23,-0.2458
C1C2OC3COC1C2O3,-0.2382
C1C2OC3COC1CC23,-0.2433
C1C2OC3COC1OC23,-0.2534
C1C2C=CC3NC3CN12,-0.2217
C1C2C=CC3OC3CN12,-0.2305
C1C2CC3CC3C=CC12,-0.2313
C1C2CC3NC3C=CC12,-0.2392
C1C2CC3OC3C=CC12,-0.2467
C1C2NC2C=CC2NC12,-0.2429
C1C2NC2C=CC2OC12,-0.2514
C1C2OC2C=CC2OC12,-0.261
C1C2OC3CC3C=CC12,-0.2268
C1C2C3C4NC4CC1N23,-0.2199
C1C2C3C4OC(CN12)C34,-0.2195
C1C2C3C4OC4CC1C23,-0.2449
C1C2C3C4OC4CC1N23,-0.2307
C1C2CC3CC4C(C12)C34,-0.2406
C1C2CC3NC3C3C2N13,-0.2179
C1C2CC3OC3C3C2N13,-0.2292
C1C2CC3OC4C(C12)C34,-0.2253
C1C2CC3OC4C3C4N12,-0.2096
C1C2OC2C2C3OC1C23,-0.2268
C1C2OC3CC4C(C12)C34,-0.2231
C1C2OC3CC4C3N4C12,-0.2117
C1C2OC3CN4C(C12)C34,-0.2246
C1C2CC3CC4C1C2C34,-0.2503
C1C2CC3OC4C1C2C34,-0.2393
C1C2CC3OC4C1N2C34,-0.2183
C1C2OC3C4OC1C4C23,-0.2369
C1C2OC3CC4C1C2C34,-0.2377
C1C2OC3CN4C1C2C34,-0.214
C1C2C3C4CN1C2C3O4,-0.2061
C1C2CC3CC4C2C1C34,-0.2506
C1C2CC3OC4C2C1C34,-0.2301
C1C2CC3OC4C2N1C34,-0.2163
C1C2CN3CC4C3C1N24,-0.197
C1C2OC3C2C2OC1C32,-0.2401
C1C2OC3CC4C2C1C34,-0.2282
C1C2OC3CN4C2C1C34,-0.2084
C1C2CC3CC=CC2C13,-0.2308
C1C2CC3OC=NC2C13,-0.2437
C1C2NC3C2N=COC13,-0.227
C1C2OC3C2C=CCC13,-0.2398
C1C2OC3C2N=COC13,-0.2421
C1C2OC3CC=CC2C13,-0.2265
C1C2OC3OC=NC2C13,-0.2468
C1C2C3N=COC3CN12,-0.2376
C1C2CC3CC=CC3C12,-0.2347
C1C2CC3OC=NC3C12,-0.2481
C1C2NC2C2N=COC12,-0.2365
C1C2OC2C2N=COC12,-0.2458
C1C2OC3CC=CC3C12,-0.231
C1C2OC3OC=NC3C12,-0.2567
C1C=CC2C3NC3CN12,-0.1961
C1C=CC2C3OC3CC12,-0.2334
C1C=CC2C3OC3CN12,-0.2038
C1C2CC3CC=CCC123,-0.2342
C1C2CC3CN=COC123,-0.2376
C1C2CC3OC=NCC123,-0.2452
C1C2NC22CN=COC12,-0.246
C1C2NC3CN=COC123,-0.2174
C1C2OC22CC=CCC12,-0.2408
C1C2OC22CN=COC12,-0.2499
C1C2OC3CC=CCC123,-0.2288
C1C2OC3CN=COC123,-0.2347
C1N2CC3OC=NCC123,-0.2369
C1C2C3CC(CO3)CN12,-0.2191
C1C2C3CCC(CN12)O3,-0.2186
C1C2C3COC(C3)CN12,-0.2192
C1C2C3COC(CN12)O3,-0.2267
C1C2C3OCC(CN12)O3,-0.2263
C1C2CC3CC(CO3)C12,-0.2398
C1C2CC3CC(CO3)N12,-0.2201
C1C2CC3CCC(C3)C12,-0.2552
C1C2CC3CCC(O3)C12,-0.2421
C1C2CC3COC(C3)C12,-0.242
C1C2CC3COC(O3)C12,-0.2515
C1C2CC3OCC(O3)C12,-0.2489
C1C2OC3CC(CO3)C12,-0.2375
C1C2OC3CCC(C3)C12,-0.2243
C1C2OC3CCC(O3)C12,-0.2346
C1C2OC3COC(C3)C12,-0.2303
C1CC2CC1CC1OC21,-0.2566
C1CC2OC1CC1NC21,-0.2361
C1CC2OC1CC1OC21,-0.2507
C1OC2CC1C1OC1C2,-0.2449
C1OC2CC1CC1NC21,-0.2368
C1OC2CC1CC1OC21,-0.2419
C1OC2CC3NC3C1O2,-0.2452
C1OC2CC3OC3C1O2,-0.256
C1OC2OC1CC1NC21,-0.2427
C1OC2OC1CC1OC21,-0.2538
C1C2CC3CC1C2CO3,-0.2301
C1C2CC3CCC2C1C3,-0.2644
C1C2CC3CCC2C1O3,-0.2291
C1C2CC3COC2C1C3,-0.2293
C1C2CC3COC2C1O3,-0.2356
C1C2CC3OCC2C1O3,-0.2417
C1C2OC3CCC2C1O3,-0.2378
C1C2OC3CCC2N1C3,-0.2046
C1C2OC3CN1C2CO3,-0.2136
C1C2OC3CNC2C1O3,-0.2123
C1C2OC3COC2C1O3,-0.2442
C1CC2CC3OC(C2)C13,-0.2308
C1CN2CC3OC(C2)C13,-0.1983
C1OC2C3CC1CC2O3,-0.2392
C1OC2CC3OC(C2)C13,-0.2396
C1C2CC3CCC2CC13,-0.2752
C1C2CC3OC2CCC13,-0.2339
C1C2CC3OC2OCC13,-0.2423
C1C2CC3OCC2CC13,-0.2342
C1C2CC3OCC2OC13,-0.2312
C1C2CCC3CC2OC13,-0.2428
C1C2CCC3OC2OC13,-0.2511
C1C2CN3CC2OCC13,-0.2216
C1C2COC3CC2OC13,-0.2373
C1C2NC3COC2OC13,-0.2225
C1C2NCC3OC2OC13,-0.219
C1C2OC3CCC2OC13,-0.2351
C1C2OC3OC2COC13,-0.2429
C1C2OC3OCC2OC13,-0.2414
C1C2C=C3COC3CN12,-0.2218
C1C2CC3CCC3=CC12,-0.2218
C1C2CC3COC3=NC12,-0.2299
C1C2CC3OCC3=CC12,-0.2322
C1C2NC3COC3=NC12,-0.2287
C1C2OC3CCC3=CC12,-0.2268
C1C2OC3CNC3=NC12,-0.2178
C1C2OC3COC3=NC12,-0.2353
C1CC2=CC3NC3CC12,-0.2285
C1CC2=CC3OC3CC12,-0.2372
C1OC2CC3NC3C=C12,-0.2377
C1OC2CC3OC3C=C12,-0.2434
C1C2CC3CCC3CC12,-0.254
C1C2CC3CCC3OC12,-0.2183
C1C2CC3COC3CC12,-0.2421
C1C2CC3COC3CN12,-0.2147
C1C2CC3OCC3OC12,-0.228
C1C2OC3CCC3OC12,-0.225
C1CC2CC3OC3CC12,-0.259
C1OC2CC3OC3CC12,-0.2461
C1C2CC3CCC=C3C12,-0.2184
C1C2CC3OCC=C3C12,-0.2241
C1C2N1CC1OCC=C21,-0.221
C1C2OC3CCC=C3C12,-0.2309
C1C2OC3OCC=C3C12,-0.2426
C1CC2CC3NC3C2=C1,-0.2232
C1CC2CC3OC3C2=C1,-0.2309
C1CN2CC3OC3C2=N1,-0.2152
C1OC2CC3NC3C2=C1,-0.2274
C1OC2CC3OC3C2=C1,-0.2333
C1C2CC3CCC=CC123,-0.2115
C1C2CC3COC=NC123,-0.2247
C1C2CC3OCC=CC123,-0.2198
C1C2NC22C=CCCC12,-0.2234
C1C2NC22C=CCOC12,-0.2322
C1C2NC3COC=NC123,-0.2098
C1C2OC22C=CCCC12,-0.2227
C1C2OC22C=CCOC12,-0.2302
C1C2OC3CCC=CC123,-0.2149
C1C2OC3COC=NC123,-0.2283
C1N2CC3OCC=CC123,-0.2245
C1C2CC3CCCC1C23,-0.2547
C1C2CC3COCC1C23,-0.2385
C1C2CC3COCC1N23,-0.2087
C1C2CC3OCCC1C23,-0.2322
C1C2CC3OCOC1C23,-0.2455
C1C2CCCC3OC1C23,-0.2343
C1C2CCOC3CN1C23,-0.2075
C1C2COCC3OC1C23,-0.2367
C1C2OC3CCCN1C23,-0.2022
C1C2OC3CCOC1C23,-0.2284
C1C2OCOC3CN1C23,-0.2184
C1C2CC3CCCC2C13,-0.2741
C1C2CC3CCOC2C13,-0.2341
C1C2CC3COCC2C13,-0.2437
C1C2CC3OCCC2C13,-0.2355
C1C2CC3OCOC2C13,-0.2452
C1C2OC3C2CCCC13,-0.2362
C1C2OC3C2CCOC13,-0.2352
C1C2OC3C2COCC13,-0.2435
C1C2OC3C2OCCC13,-0.2367
C1C2OC3C2OCOC13,-0.2443
C1C2OC3CCCC2C13,-0.2314
C1C2OC3CCOC2C13,-0.2248
C1C2OC3COCC2C13,-0.2371
C1C2OC3OCCC2C13,-0.2461
C1C2C3CCOC3CN12,-0.2226
C1C2C3OCCC3CN12,-0.2233
C1C2C3OCOC3CN12,-0.2302
C1C2CC3CCCC3C12,-0.2558
C1C2CC3CCOC3C12,-0.2359
C1C2CC3COCC3C12,-0.2433
C1C2CC3COCC3N12,-0.2269
C1C2CC3OCCC3C12,-0.2436
C1C2CC3OCCC3N12,-0.2235
C1C2CC3OCOC3C12,-0.2516
C1C2OC3CCCC3C12,-0.2316
C1C2OC3CCOC3C12,-0.2392
C1C2OC3COCC3C12,-0.2336
C1C2OC3OCCC3C12,-0.2409
C1CC2C3OC3CC2O1,-0.2395
C1CC2CC3NC3C2O1,-0.2232
C1CC2CC3OC3C2C1,-0.2544
C1CC2CC3OC3C2O1,-0.236
C1OC2CC3NC3C2O1,-0.231
C1OC2CC3OC3C2O1,-0.2458
C1OCC2C3OC3CC12,-0.2442
C1C2CC3CCCCC123,-0.2418
C1C2CC3CCCOC123,-0.2212
C1C2CC3CCOCC123,-0.2397
C1C2CC3COCCC123,-0.2396
C1C2CC3COCOC123,-0.2322
C1C2CC3OCCCC123,-0.2378
C1C2CC3OCCOC123,-0.2251
C1C2CC3OCOCC123,-0.2505
C1C2NC22CCCOC12,-0.2436
C1C2NC22CCOCC12,-0.2484
C1C2NC22COCCC12,-0.2393
C1C2NC22COCOC12,-0.2503
C1C2OC22CCCCC12,-0.2397
C1C2OC22CCCOC12,-0.2402
C1C2OC22CCOCC12,-0.2471
C1C2OC22COCCC12,-0.2445
C1C2OC22COCOC12,-0.2514
C1C2OC3CCCCC123,-0.2261
C1C2OC3CCCOC123,-0.2176
C1C2OC3CCOCC123,-0.2308
C1C2OC3COCCC123,-0.2309
C1C2OC3COCOC123,-0.2277
C1N2CC3CCOCC123,-0.2313
C1N2CC3OCCCC123,-0.2263
C1N2CC3OCOCC123,-0.2359
C1C2CC=C3C=CC1C23,-0.202
C1C=C2C=CC3OC1C23,-0.2137
C1C2CC=C3C=CCC123,-0.1999
C1C=C2C=CCC22NC12,-0.2056
C1C=C2C=CCC22OC12,-0.2144
C1C2CC=C3CC=C1C23,-0.1996
C1C2CN=C3CN=C1N23,-0.2519
C1C=C2CN=C3NC1C23,-0.2073
C1C=C2CN=C3OC1C23,-0.2235
C1N2CC=C3CC=C1C23,-0.2086
C1C2CC=C3CC=CC123,-0.2063
C1C2CN=C3NC=NC123,-0.2186
C1C=C2CC=CC22NC12,-0.2099
C1C=C2CC=CC22OC12,-0.2295
C1N2CC=C3CC=CC123,-0.2078
C1N=C2NC=CC22NC12,-0.199
C1N=C2NC=CC22OC12,-0.2117
C1C2C3OCC3=CCN12,-0.2298
C1C2CC=C3CCC3C12,-0.2265
C1C2CC=C3COC3C12,-0.2384
C1C2CN=C3NCC3N12,-0.2158
C1C2CN=C3OCC3C12,-0.2405
C1C2CN=C3OCC3N12,-0.228
C1CC2=CCC3OC3C12,-0.2325
C1NC2=NCC3OC3C12,-0.2248
C1OC2=NCC3NC3C12,-0.2329
C1OC2=NCC3OC3C12,-0.2467
C1OC2C3NC3CC=C12,-0.2351
C1OC2C3OC3CC=C12,-0.243
C1C2CC=C3CCCC123,-0.2124
C1C2CC=C3CCOC123,-0.2121
C1C2CC=C3COCC123,-0.2248
C1C2CN=C3OCCC123,-0.2373
C1C2CN=C3OCOC123,-0.2511
C1CC23NC2CN=C3N1,-0.2154
C1CC23NC2CN=C3O1,-0.2402
C1CC23OC2CN=C3N1,-0.2159
C1CC23OC2CN=C3O1,-0.2411
C1CC2=CCC3NC23C1,-0.2161
C1CC2=CCC3OC23C1,-0.2317
C1N2CC=C3COCC123,-0.2213
C1OCC23NC2CC=C13,-0.2306
C1OCC23OC2CC=C13,-0.2443
C1C2CC11OC1CC=C2,-0.2432
C1C2CC=CC3CC12C3,-0.2321
C1C2CC=CC3CC12O3,-0.2192
C1C2OC=NC3CC12C3,-0.2402
C1C2C=CCC3OC2C13,-0.2281
C1C2CC=CC3CC2C13,-0.2298
C1C2CC=CC3OC2C13,-0.2288
C1C2OC=NC3CC2C13,-0.2415
C1C=CC2NC3C1OC23,-0.2239
C1C=CC2OC3C1OC23,-0.2336
C1C2C3NC3C=CCN12,-0.2193
C1C2C3OC3C=CCN12,-0.2262
C1C2C=CCC3OC3C12,-0.2289
C1C2CC=CC3CC3C12,-0.2166
C1C2CC=CC3NC3C12,-0.2187
C1C2CC=CC3OC3C12,-0.232
C1C2OC=NC3CC3C12,-0.2325
C1C=CC2NC2C2NC12,-0.2218
C1C=CC2NC2C2OC12,-0.2312
C1C=CC2OC2C2NC12,-0.2354
C1C=CC2OC2C2OC12,-0.2462
C1C2CC=CC3CCC123,-0.2335
C1C2CC=CC3COC123,-0.2228
C1C2CC=CC3OCC123,-0.2391
C1C2OC=NC3CCC123,-0.2414
C1C2OC=NC3CNC123,-0.2247
C1C2OC=NC3COC123,-0.2362
C1CC23OC2CC=CC13,-0.243
C1N2CC=CC3OCC123,-0.2331
C1OC2C=CCC3NC123,-0.2437
C1OC2C=CCC3OC123,-0.2526
C1C2CC=CC=CCC12,-0.229
C1C=CC=CCC2OC12,-0.2318
C1C2CC=CCC1C=C2,-0.2315
C1C2CN=COC1C=C2,-0.2346
C1C=CCC2OC1C=C2,-0.2325
C1N=COC2OC1C=C2,-0.2423
C1C2CC=CCC=CC12,-0.2316
C1C2OC=NCC=CC12,-0.2313
C1C=CCC2NC2C=C1,-0.2248
C1C=CCC2OC2C=C1,-0.2366
C1C2CCC11C=CCC21,-0.2294
C1C2CCC11N=COC21,-0.2459
C1C2COC11C=CCC21,-0.2218
C1C2OCC11C=CCC21,-0.2331
C1C2OCC11N=COC21,-0.2538
C1CC23OC1C2CC=C3,-0.2374
C1C2CCC11CC=CC21,-0.2361
C1C2CCC11OC=NC21,-0.2493
C1C2COC11CC=CC21,-0.2306
C1C2OCC11CC=CC21,-0.2293
C1C2OCC11OC=NC21,-0.2513
C1CC23CC=CC2C1O3,-0.2391
C1C2CCC11CCCC21,-0.2699
C1C2CCC11CCOC21,-0.2423
C1C2CCC11COCC21,-0.2406
C1C2CCC11OCCC21,-0.238
