smiles,zpve
NC(CC#N)C1CN1,0.142939
OC(CC#C)C1CC1,0.151607
OC(CC#C)C1CN1,0.141118
OC(CC#C)C1CO1,0.127964
OC(CC#N)C1CC1,0.141552
OC(CC#N)C1CN1,0.130543
OC(CC#N)C1CO1,0.117814
CC(CC=O)C1CC1,0.17491
CC(CC=O)C1CO1,0.151068
CC(CC=O)N1CC1,0.163321
CC(NC=O)C1CC1,0.165
CC(NC=O)C1CN1,0.154066
CC(NC=O)C1CO1,0.141378
CC(OC=N)C1CN1,0.153299
CC(OC=N)C1CO1,0.140356
CC(OC=O)C1CC1,0.152017
CC(OC=O)C1CN1,0.141157
CC(OC=O)C1CO1,0.128058
CN(CC=O)C1CC1,0.16331
OC(CC=O)C1CC1,0.151691
OC(CC=O)C1CN1,0.14073
OC(CC=O)C1CO1,0.12744
CCCC(=O)C1CC1,0.175723
CCCC(=O)C1CN1,0.164647
CCCC(=O)C1CO1,0.15143
CCCC(=O)N1CC1,0.164163
CCNC(=O)C1CC1,0.165346
CCNC(=O)C1CN1,0.154469
CCNC(=O)C1CO1,0.141521
CCNC(=O)N1CC1,0.153657
CCOC(=N)C1CC1,0.164937
CCOC(=N)C1CN1,0.154199
CCOC(=N)C1CO1,0.141082
CCOC(=O)C1CC1,0.152947
CCOC(=O)C1CN1,0.141927
CCOC(=O)C1CO1,0.128689
CCOC(=O)N1CC1,0.141257
COCC(=O)C1CC1,0.151796
COCC(=O)C1CN1,0.140702
COCC(=O)C1CO1,0.127793
COCC(=O)N1CC1,0.141118
OCCC(=O)C1CC1,0.152337
OCCC(=O)C1CN1,0.14122
OCCC(=O)C1CO1,0.128035
OCCC(=O)N1CC1,0.140775
CC(CCO)C1CC1,0.199061
CC(CCO)C1CO1,0.175113
CC(CCO)N1CC1,0.18732
CCCC(C)C1CC1,0.222462
CCCC(C)C1CO1,0.198885
CCCC(C)N1CC1,0.21078
CCCC(O)C1CC1,0.19881
CCCC(O)C1CN1,0.187774
CCCC(O)C1CO1,0.175716
CCOC(C)C1CC1,0.198619
CCOC(C)C1CN1,0.187653
CCOC(C)C1CO1,0.174347
COCC(C)C1CC1,0.198789
COCC(C)C1CO1,0.175144
COCC(C)N1CC1,0.186932
COCC(O)C1CC1,0.174961
COCC(O)C1CN1,0.165045
COCC(O)C1CO1,0.152106
OCCC(O)C1CC1,0.175425
OCCC(O)C1CN1,0.164384
OCCC(O)C1CO1,0.152292
CC1CC(=O)C1C#C,0.128001
CC1CC(=O)C1C#N,0.117742
CC1NC(=O)C1C#C,0.117416
CC1OC(=N)C1C#C,0.117435
CC1OC(=N)C1C#N,0.107047
CC1OC(=O)C1C#C,0.105385
CC1OC(=O)C1C#N,0.095079
CN1CC(=O)C1C#C,0.116023
CN1CC(=O)C1C#N,0.105753
OC1CC(=O)C1C#C,0.104243
OC1CC(=O)C1C#N,0.093936
CC1CC(=N)N1C=O,0.130469
CC1CC(=O)N1C=N,0.130303
CC1CC(=O)N1C=O,0.117817
CC1NC(=O)C1C=O,0.117399
CC1OC(=N)C1C=O,0.117379
CC1OC(=O)C1C=O,0.1054
CC1CC(C)C1C#C,0.175629
CC1CC(C)C1C#N,0.165454
CC1CC(O)C1C#C,0.152357
CC1CC(O)C1C#N,0.142086
CC1CN(C)C1C#N,0.153448
CC1OC(C)C1C#C,0.151538
CC1OC(C)C1C#N,0.14128
CN1CC(N)C1C#N,0.142554
CN1CC(O)C1C#C,0.140189
CN1CC(O)C1C#N,0.129961
OC1CC(O)C1C#C,0.128883
OC1CC(O)C1C#N,0.118638
CC1CC(C)C1C=O,0.175821
CC1CC(C)N1C=O,0.164786
CC1CC(O)C1C=O,0.15195
CC1CN(C)C1C=O,0.163503
CC1OC(C)C1C=O,0.151717
CN1CC(O)C1C=O,0.140363
OC1CC(O)C1C=O,0.128391
CC1CC(=O)C1CO,0.152819
CC1NC(=O)C1CO,0.142212
CC1OC(=N)C1CO,0.142287
CC1OC(=O)C1CO,0.130071
CCC1C(C)CC1=O,0.175478
CCC1C(C)NC1=O,0.165038
CCC1C(C)OC1=N,0.165112
CCC1C(C)OC1=O,0.153096
CCC1C(O)CC1=O,0.151896
CCC1N(C)CC1=O,0.163694
CCN1C(C)CC1=O,0.164886
CN1CC(=O)C1CO,0.140777
CNC1C(C)OC1=N,0.153791
CNC1C(C)OC1=O,0.141701
COC1C(C)CC1=O,0.151583
COC1C(C)NC1=O,0.140995
COC1C(C)OC1=N,0.141031
COC1C(C)OC1=O,0.128965
COC1C(O)CC1=O,0.128125
OCC1C(O)CC1=O,0.129025
CC1CC(C)C1CO,0.199433
CC1CC(O)C1CO,0.176935
CC1OC(C)C1CO,0.175585
CCC1C(C)CC1C,0.22287
CCC1C(C)CC1O,0.199555
CCC1C(C)OC1C,0.198967
CCC1C(O)CC1O,0.176556
CN1CC(O)C1CO,0.16494
COC1C(C)CC1C,0.198982
COC1C(C)CC1O,0.176022
COC1C(C)OC1C,0.174966
COC1C(O)CC1O,0.15282
OCC1C(O)CC1O,0.153082
C#CC12CCC1CC2,0.153751
C#CC12CCC1CO2,0.12992
C#CC12CCC1OC2,0.130068
C#CC12CNC1CN2,0.131141
C#CC12CNC1CO2,0.118631
C#CC12COC1CN2,0.118622
C#CC12COC1CO2,0.106108
N#CC12CCC1CC2,0.143793
N#CC12CCC1CN2,0.132418
N#CC12CCC1CO2,0.119699
N#CC12CCC1NC2,0.13252
N#CC12CCC1OC2,0.119938
N#CC12CCN1CC2,0.131986
N#CC12CNC1CN2,0.120977
N#CC12CNC1CO2,0.108361
N#CC12COC1CN2,0.10839
N#CC12COC1CO2,0.09578
O=CC12CCC1CC2,0.153998
O=CC12CCC1CO2,0.129982
O=CC12CCC1OC2,0.130218
O=CC12CCN1CC2,0.142323
O=CC12CNC1CN2,0.131528
O=CC12CNC1CO2,0.118749
O=CC12COC1CN2,0.118907
O=CC12COC1CO2,0.106152
CCC12CCC1CC2,0.201082
CCC12CCC1CO2,0.177231
CCC12CCC1OC2,0.177347
CCC12COC1CO2,0.153426
COC12CCC1CC2,0.176996
COC12CCC1OC2,0.153219
OCC12CCC1CC2,0.177548
OCC12CCC1CO2,0.154274
OCC12CCC1OC2,0.153853
OCC12CNC1CO2,0.143006
OCC12COC1CN2,0.143324
OCC12COC1CO2,0.130474
C#CC1CCC11CC1,0.153112
C#CC1CCC11CN1,0.141997
C#CC1CCC11CO1,0.129201
C#CC1COC11CC1,0.128926
C#CC1NCC11CO1,0.117852
C#CC1OCC11CC1,0.129114
C#CC1OCC11CN1,0.117927
C#CC1OCC11CO1,0.105091
N#CC1CCC11CC1,0.143014
N#CC1CCC11CN1,0.131771
N#CC1CCC11CO1,0.118988
N#CC1CNC11CC1,0.131307
N#CC1COC11CC1,0.118719
N#CC1NCC11CC1,0.131609
N#CC1NCC11CN1,0.120314
N#CC1NCC11CO1,0.107537
N#CC1OCC11CC1,0.118861
N#CC1OCC11CN1,0.107591
N#CC1OCC11CO1,0.094745
O=CC1CCC11CC1,0.153039
O=CC1CCC11CN1,0.141841
O=CC1CCC11CO1,0.129124
O=CC1COC11CC1,0.128952
O=CC1NCC11CN1,0.130505
O=CC1NCC11CO1,0.117589
O=CC1OCC11CC1,0.128898
O=CC1OCC11CN1,0.117729
O=CC1OCC11CO1,0.105003
O=CN1CCC11CC1,0.142148
CN=C1NCC11CO1,0.129778
CN=C1OCC11CC1,0.141802
CN=C1OCC11CN1,0.130761
CN=C1OCC11CO1,0.117723
CCC1CCC11CC1,0.200251
CCC1CCC11CO1,0.176527
CCC1COC11CC1,0.176167
CCC1OCC11CC1,0.176494
CCC1OCC11CN1,0.165293
CCC1OCC11CO1,0.152536
COC1CCC11CC1,0.176459
COC1CCC11CN1,0.165382
COC1CCC11CO1,0.152539
COC1COC11CC1,0.15221
OCC1CCC11CC1,0.176779
OCC1CCC11CN1,0.166109
OCC1CCC11CO1,0.152975
OCC1COC11CC1,0.152847
OCC1OCC11CC1,0.153676
OCC1OCC11CN1,0.142374
OCC1OCC11CO1,0.129531
C1CC11CC=CCO1,0.15498
C1CC11CCC=CC1,0.179409
C1CC11CCN=CO1,0.14409
C1CC11COC=NC1,0.144555
C1NC11COC=NC1,0.133321
C1OC11CCC=CC1,0.155345
C1OC11COC=NC1,0.120329
C1CC11CCCC=C1,0.179647
C1CC11CCOC=N1,0.144458
C1CC11COCC=C1,0.155489
C1CC11OCCC=C1,0.155232
C1NC11CCCC=C1,0.168518
C1NC11COCC=C1,0.144308
C1OC11CCCC=C1,0.155565
C1OC11COCC=C1,0.131357
C1CC11CCCCC1,0.203403
C1CC11CCCCO1,0.179229
C1CC11CCCOC1,0.179542
C1CC11CCOCC1,0.17958
C1CC11CCOCO1,0.155614
C1CC11COCCO1,0.155254
C1CC11COCOC1,0.155974
C1NC11CCCOC1,0.16835
C1NC11COCOC1,0.144642
C1OC11CCCCC1,0.179397
C1OC11CCCOC1,0.155417
C1OC11CCOCC1,0.15555
C1OC11COCOC1,0.13173
CC1C2CCC12C#C,0.153228
CC1C2CCC12C#N,0.143228
CC1C2CNC12C#N,0.131534
CC1C2COC12C#C,0.128963
CC1C2COC12C#N,0.118761
CC1C2NCC12C#N,0.131668
CC1C2OCC12C#C,0.129013
CC1C2OCC12C#N,0.118915
CC1N2CCC12C#C,0.141448
CC1N2CCC12C#N,0.13128
CN1C2CCC12C#C,0.141193
CN1C2CCC12C#N,0.131096
NC1C2CNC12C#N,0.120896
NC1C2COC12C#N,0.108028
NC1C2NCC12C#N,0.12108
NC1C2OCC12C#N,0.107867
OC1C2CCC12C#C,0.129568
OC1C2CCC12C#N,0.119524
OC1C2CNC12C#N,0.108398
OC1C2COC12C#C,0.105736
OC1C2COC12C#N,0.09541
OC1C2NCC12C#N,0.108567
OC1C2OCC12C#C,0.105778
OC1C2OCC12C#N,0.095612
CC1C2CCC12C=O,0.153589
CC1C2COC12C=O,0.129191
CC1C2OCC12C=O,0.12926
CC1N2CCC12C=O,0.141702
CN1C2CCC12C=O,0.141544
OC1C2CCC12C=O,0.129892
OC1C2COC12C=O,0.105894
OC1C2OCC12C=O,0.105969
CC1C2CCC12CO,0.177165
CC1C2COC12CO,0.153015
CC1C2OCC12CO,0.153146
CC1N2CCC12CO,0.165767
CCC12CCC1C2C,0.200456
CCC12CCC1C2O,0.176841
CCC12COC1C2C,0.176291
CCC12COC1C2O,0.153044
CCC12OCC1C2C,0.176264
CCC12OCC1C2O,0.153114
CN1C2CCC12CO,0.165621
CNC12COC1C2O,0.141277
COC12CCC1C2C,0.176426
COC12CCC1C2O,0.152863
COC12CNC1C2O,0.141893
COC12COC1C2C,0.152169
COC12COC1C2O,0.12894
OCC12CCC1C2O,0.153639
OCC12COC1C2O,0.129879
OCC12OCC1C2O,0.129845
C#CC12CC1C=CC2,0.13083
C#CC12CC1N=CN2,0.107769
C#CC12CC1N=CO2,0.095544
C#CC12CC=CC1N2,0.119538
C#CC12CC=CC1O2,0.106497
C#CC12CN1C=NC2,0.107757
N#CC12CC1C=CC2,0.120789
N#CC12CC1N=CN2,0.097504
N#CC12CC1N=CO2,0.08525
N#CC12CC=CC1N2,0.109304
N#CC12CC=CC1O2,0.096218
N#CC12CN1C=NC2,0.097488
C#CC12CC1CC=C2,0.130823
C#CC12CC1NC=N2,0.107678
C#CC12CC1OC=N2,0.095546
C#CC12CN1CC=C2,0.118944
C#CC12NC1CC=C2,0.119385
C#CC12OC1CC=C2,0.106456
N#CC12CC1CC=C2,0.120772
N#CC12CC1NC=N2,0.097484
N#CC12CC1OC=N2,0.085306
N#CC12CN1CC=C2,0.108761
N#CC12NC1CC=C2,0.109166
N#CC12OC1CC=C2,0.096189
C#CC12CC1CCC2,0.154999
C#CC12CC1CCO2,0.130547
C#CC12CC1COC2,0.131019
C#CC12CC1OCC2,0.130809
C#CC12CC1OCO2,0.106299
C#CC12CCCC1N2,0.143575
C#CC12CCCC1O2,0.130654
C#CC12CN1CCC2,0.143142
C#CC12COCC1N2,0.119742
C#CC12COCC1O2,0.106494
N#CC12CC1CCC2,0.144996
N#CC12CC1CCN2,0.13312
N#CC12CC1CCO2,0.120375
N#CC12CC1COC2,0.120934
N#CC12CC1OCC2,0.120769
N#CC12CC1OCO2,0.09607
N#CC12CCCC1N2,0.133405
N#CC12CCCC1O2,0.120361
N#CC12CN1CCC2,0.132983
N#CC12CNCC1N2,0.122066
N#CC12CNCC1O2,0.108858
N#CC12COCC1N2,0.109478
N#CC12COCC1O2,0.096163
O=CC12CC1C=CC2,0.13126
O=CC12CC1N=CN2,0.108386
O=CC12CC1N=CO2,0.09579
O=CC12CC=CC1N2,0.119889
O=CC12CC=CC1O2,0.106563
O=CC12CN1C=NC2,0.107959
O=CC12CC1CC=C2,0.131225
O=CC12CC1NC=N2,0.107954
O=CC12CC1OC=N2,0.095746
O=CC12CN1CC=C2,0.119217
O=CC12NC1CC=C2,0.119658
O=CC12OC1CC=C2,0.106761
O=CC12CC1CCC2,0.155307
O=CC12CC1CCO2,0.130829
O=CC12CC1COC2,0.131299
O=CC12CC1OCC2,0.131056
O=CC12CC1OCO2,0.106519
O=CC12CCCC1N2,0.14389
O=CC12CCCC1O2,0.130834
O=CC12CN1CCC2,0.143368
O=CC12COCC1N2,0.11998
O=CC12COCC1O2,0.106713
CCC12CC1C=CC2,0.178133
CCC12CC1N=CO2,0.142995
CCC12CC=CC1N2,0.166914
CCC12CC=CC1O2,0.153846
COC12CC1C=CC2,0.15406
OCC12CC1C=CC2,0.154712
OCC12CC1N=CO2,0.119699
OCC12CC=CC1N2,0.143902
OCC12CC=CC1O2,0.130769
CCC12CC1CC=C2,0.178109
CCC12CC1OC=N2,0.142992
CCC12NC1CC=C2,0.166687
CCC12OC1CC=C2,0.15385
COC12CC1CC=C2,0.154019
OCC12CC1CC=C2,0.154704
OCC12CC1OC=N2,0.119918
OCC12CN1CC=C2,0.142885
OCC12NC1CC=C2,0.143292
OCC12OC1CC=C2,0.130773
CCC12CC1CCC2,0.202259
CCC12CC1CCO2,0.177935
CCC12CC1COC2,0.178216
CCC12CC1OCC2,0.178104
CCC12CC1OCO2,0.153711
CCC12CCCC1O2,0.177968
CCC12COCC1N2,0.167091
CCC12COCC1O2,0.153837
COC12CC1CCC2,0.178145
COC12CC1COC2,0.154152
COC12CC1OCC2,0.153931
OCC12CC1CCC2,0.178831
OCC12CC1CCO2,0.154856
OCC12CC1COC2,0.154784
OCC12CC1OCC2,0.154925
OCC12CC1OCO2,0.130549
OCC12CCCC1N2,0.167919
OCC12CCCC1O2,0.154832
OCC12CN1CCC2,0.167283
OCC12COCC1N2,0.144016
OCC12COCC1O2,0.130704
O=C1C=CCC11CC1,0.13172
O=C1C=CCC11CN1,0.120692
O=C1C=CCC11CO1,0.107463
O=C1C=CNC11CC1,0.12026
N=C1NC=NC11CC1,0.120991
O=C1CC=CC11CC1,0.131037
O=C1CC=CC11CN1,0.119988
O=C1CC=CC11CO1,0.10693
O=C1NC=CC11CC1,0.120341
O=C1NC=CC11CN1,0.109249
O=C1NC=CC11CO1,0.096059
O=C1NC=NC11CC1,0.109124
O=C1OC=NC11CC1,0.09668
N=C1OCCC11CC1,0.144272
N=C1OCCC11CN1,0.133262
N=C1OCCC11CO1,0.119987
N=C1OCOC11CC1,0.119777
O=C1CCCC11CC1,0.155098
O=C1CCCC11CN1,0.144037
O=C1CCCC11CO1,0.130888
O=C1CCOC11CC1,0.130588
O=C1CNCC11CN1,0.132854
O=C1CNCC11CO1,0.11961
O=C1COCC11CC1,0.130951
O=C1COCC11CN1,0.119944
O=C1COCC11CO1,0.106708
O=C1NCCC11CC1,0.144627
O=C1NCCC11CN1,0.133621
O=C1NCCC11CO1,0.120352
O=C1OCCC11CC1,0.13217
O=C1OCCC11CN1,0.121159
O=C1OCCC11CO1,0.107852
O=C1OCOC11CC1,0.107595
CC1=CCCC11CC1,0.177857
CC1=CCCC11CN1,0.166691
CC1=CCCC11CO1,0.153804
CC1=CCOC11CC1,0.15324
CC1C=CCC11CC1,0.17794
CC1C=CCC11CO1,0.153838
CC1N=COC11CC1,0.142796
OC1C=CCC11CC1,0.154767
OC1C=CCC11CN1,0.143675
OC1C=CCC11CO1,0.130584
CC1CC=CC11CC1,0.178132
CC1CC=CC11CN1,0.166984
CC1CC=CC11CO1,0.154223
CC1OC=NC11CC1,0.142952
OC1CC=CC11CC1,0.154645
OC1CC=CC11CN1,0.143627
OC1CC=CC11CO1,0.130481
CC1CCCC11CC1,0.201922
CC1CCCC11CO1,0.177906
CC1CCOC11CC1,0.177563
CC1COCC11CC1,0.17799
CC1COCC11CN1,0.166721
CC1COCC11CO1,0.153862
CC1OCCC11CC1,0.177879
CC1OCCC11CN1,0.166701
CC1OCCC11CO1,0.153815
CC1OCOC11CC1,0.153721
OC1CCCC11CC1,0.178341
OC1CCCC11CN1,0.167494
OC1CCCC11CO1,0.154381
OC1CCOC11CC1,0.154185
OC1COCC11CC1,0.154783
OC1COCC11CN1,0.143487
OC1COCC11CO1,0.130328
N=C1OC2CC12C#C,0.094436
N=C1OC2CC12C#N,0.084188
O=C1CC2CC12C#C,0.10583
O=C1CC2CC12C#N,0.095697
O=C1CC2NC12C#C,0.094155
O=C1CC2NC12C#N,0.083885
O=C1CC2OC12C#C,0.081308
O=C1CC2OC12C#N,0.070974
O=C1CN2CC12C#C,0.094109
O=C1CN2CC12C#N,0.083814
O=C1NC2CC12C#C,0.094933
O=C1OC2CC12C#C,0.082467
O=C1OC2CC12C#N,0.072222
N=C1OC2CC12C=O,0.094672
O=CC12CC1CC2=O,0.106128
O=CC12CC1NC2=O,0.095027
O=CC12CC1OC2=O,0.082551
O=CC12CN1CC2=O,0.094142
O=CC12NC1CC2=O,0.094596
O=CC12OC1CC2=O,0.08135
CC1CC2CC12C#C,0.15297
CC1CC2CC12C#N,0.142985
CC1CC2NC12C#C,0.141524
CC1CC2NC12C#N,0.131345
CC1CC2OC12C#C,0.128629
CC1CC2OC12C#N,0.118338
CC1CN2CC12C#C,0.141368
CC1CN2CC12C#N,0.131194
CC1NC2CC12C#N,0.131311
CC1OC2CC12C#C,0.128661
CC1OC2CC12C#N,0.118547
CN1CC2CC12C#N,0.130772
NC1CC2NC12C#N,0.120845
NC1CC2OC12C#N,0.107799
NC1CN2CC12C#N,0.120373
OC1CC2CC12C#C,0.129312
OC1CC2CC12C#N,0.119282
OC1CC2NC12C#C,0.118468
OC1CC2NC12C#N,0.108228
OC1CC2OC12C#C,0.105461
OC1CC2OC12C#N,0.09516
OC1CN2CC12C#C,0.117776
OC1CN2CC12C#N,0.107637
CC1CC2CC12C=O,0.153125
CC1CC2NC12C=O,0.141943
CC1CC2OC12C=O,0.128582
CC1CN2CC12C=O,0.141422
CC1OC2CC12C=O,0.128866
CN1CC2CC12C=O,0.141297
OC1CC2CC12C=O,0.129576
OC1CC2NC12C=O,0.118815
OC1CC2OC12C=O,0.105497
OC1CN2CC12C=O,0.11776
CCC12CC1CC2=O,0.15335
CCC12CC1NC2=O,0.142392
CCC12CC1OC2=N,0.141984
CCC12CC1OC2=O,0.129941
CCC12CN1CC2=O,0.141654
CCC12NC1CC2=O,0.141586
CCC12OC1CC2=O,0.128755
CNC12CC1OC2=N,0.130683
CNC12CC1OC2=O,0.118635
COC12CC1CC2=O,0.129186
COC12CC1NC2=O,0.118279
COC12CC1OC2=N,0.117766
COC12CC1OC2=O,0.105714
OCC12CC1CC2=O,0.130301
OCC12CC1NC2=O,0.119058
OCC12CC1OC2=N,0.118981
OCC12CC1OC2=O,0.106701
OCC12CN1CC2=O,0.118564
OCC12NC1CC2=O,0.118203
OCC12OC1CC2=O,0.105531
CC1CC2CC12CO,0.177044
CC1CC2NC12CO,0.165536
CC1CC2OC12CO,0.152778
CC1CN2CC12CO,0.165998
CC1OC2CC12CO,0.152703
CCC12CC1CC2C,0.200166
CCC12CC1CC2O,0.176722
CCC12CC1OC2C,0.175956
CCC12CN1CC2O,0.165097
CCC12NC1CC2O,0.165805
CCC12OC1CC2C,0.175942
CCC12OC1CC2O,0.152812
COC12CC1CC2C,0.176127
COC12CC1CC2O,0.152636
COC12CC1OC2C,0.151746
OCC12CC1CC2O,0.153764
OCC12CN1CC2O,0.141961
OCC12NC1CC2O,0.142311
OCC12OC1CC2O,0.129496
CC1CC(=O)C11CC1,0.152684
CC1CC(=O)C11CN1,0.141365
CC1CC(=O)C11CO1,0.128683
CC1NC(=N)C11CO1,0.130057
CC1NC(=O)C11CC1,0.141927
CC1NC(=O)C11CN1,0.130539
CC1NC(=O)C11CO1,0.117905
CC1OC(=N)C11CC1,0.14205
CC1OC(=N)C11CN1,0.130634
CC1OC(=N)C11CO1,0.11794
CC1OC(=O)C11CC1,0.130095
CC1OC(=O)C11CN1,0.118739
CC1OC(=O)C11CO1,0.105961
CN1CC(=O)C11CC1,0.140897
OC1CC(=O)C11CC1,0.129129
OC1CC(=O)C11CN1,0.117926
OC1CC(=O)C11CO1,0.10503
CC1CC(C)C11CC1,0.199831
CC1CC(C)C11CO1,0.176
CC1CC(O)C11CC1,0.176453
CC1CC(O)C11CN1,0.165351
CC1CC(O)C11CO1,0.152592
CC1OC(C)C11CC1,0.175816
CC1OC(C)C11CN1,0.164559
CC1OC(C)C11CO1,0.151821
CN1CC(O)C11CC1,0.164643
OC1CC(O)C11CC1,0.153225
OC1CC(O)C11CN1,0.141831
OC1CC(O)C11CO1,0.12895
O=C1C2CC(C2)C1=O,0.108628
O=C1C2CC(N2)C1=O,0.096672
O=C1C2CC(O2)C1=O,0.084063
CC1=C(C)C2CC1C2,0.177895
CC1=C(C)C2CC1O2,0.153586
CC1C2CC(C2)C1=O,0.155647
CC1C2CC(O2)C1=O,0.131196
CC1N2CC(C2)C1=O,0.143913
CN1C2CC(C2)C1=O,0.144226
OC1C2CC(C2)C1=O,0.132254
OC1C2CC(N2)C1=O,0.120838
OC1C2CC(O2)C1=O,0.107842
CC1C2CC(C2)C1C,0.202624
CC1C2CC(C2)C1O,0.179095
CC1C2CC(O2)C1C,0.178384
CC1C2CC(O2)C1O,0.155268
OC1C2CC(C2)C1O,0.156129
OC1C2CC(O2)C1O,0.132371
O=C1C=CC2CC1C2,0.133552
O=C1C=CC2CC1O2,0.10909
N=C1OCC2CC1C2,0.145704
N=C1OCC2CC1N2,0.134284
N=C1OCC2CC1O2,0.121446
O=C1CCC2CC1C2,0.156582
O=C1CCC2CC1O2,0.132373
O=C1CCN2CC1C2,0.144788
O=C1CNC2CC1C2,0.145049
O=C1COC2CC1C2,0.132111
O=C1NCC2CC1C2,0.146248
O=C1NCC2CC1O2,0.121932
O=C1OCC2CC1C2,0.133559
O=C1OCC2CC1N2,0.122078
O=C1OCC2CC1O2,0.109238
CC1=CCC2CC1C2,0.179637
CC1=CCC2CC1O2,0.155487
CC1C=CC2CC1C2,0.179901
CC1C=CC2CC1O2,0.155768
OC1C=CC2CC1C2,0.156521
OC1C=CC2CC1O2,0.132777
CC1CCC2CC1C2,0.203822
CC1CCC2CC1O2,0.179846
CC1COC2CC1C2,0.179635
CC1COC2CN1C2,0.167844
CC1OCC2CC1C2,0.179296
CC1OCC2CC1O2,0.155457
OC1CCC2CC1C2,0.18041
OC1CCC2CC1O2,0.156887
OC1COC2CC1C2,0.156097
CC12C(O)C3C1CC23,0.153812
CC12C(O)C3C1OC23,0.129389
CC1C2C3CC2C13C,0.177077
CC1C2C3CC2C13O,0.153655
CC1C2C3CN2C13C,0.165333
CC1C2C3OC2C13C,0.152784
CC1C2C3OC2C13O,0.1291
CC1N2C3CC2C13C,0.165242
CC1N2C3CC2C13O,0.141881
CN1C2C3CC2C13C,0.165135
CN1C2C3NC2C13C,0.153681
CN1C2C3OC2C13C,0.140585
OC1C2C3CC2C13O,0.130384
OC1C2C3NC2C13O,0.118867
OC1C2C3OC2C13O,0.105836
CC12CC1C1CCC21,0.178236
CC12CC1C1COC21,0.154526
CC12CC1C1OCC21,0.154579
CC12CN1C1COC21,0.142787
CC12NC1C1COC21,0.142995
CC12NC1C1OCC21,0.143
CC12OC1C1CCC21,0.153903
CC12OC1C1COC21,0.130173
CC12OC1C1OCC21,0.130163
OC12CC1C1CCC21,0.154528
OC12CC1C1COC21,0.130833
OC12CC1C1OCC21,0.130802
OC12CC1N1CCC21,0.143095
CC12C=CC3C1CC23,0.155182
CC12C=CC3C1CN23,0.14349
CC12C=CC3C1OC23,0.130477
OC12C=CC3C1CC23,0.131569
OC12C=CC3C1NC23,0.120515
OC12C=CC3C1OC23,0.106679
CC12CCC3C1CC23,0.179529
CC12CCC3C1OC23,0.155087
CC12CCN3C1CC23,0.167768
CC12COC3C1CC23,0.155566
CC12COC3C1NC23,0.144143
CC12COC3C1OC23,0.13101
CC12OCC3C1CC23,0.155516
CC12OCC3C1OC23,0.130905
OC12CCC3C1CC23,0.156062
OC12CCC3C1OC23,0.131978
OC12CCN3C1CC23,0.144173
OC12COC3C1CC23,0.132041
OC12COC3C1NC23,0.120928
OC12COC3C1OC23,0.107735
CC12C3C(CN13)C2=O,0.118925
CC12C3CC(C13)C2=O,0.130753
CC12C3CC(N13)C2=O,0.11923
CC12C3CN(C13)C2=O,0.119055
CC12C3OC(C13)C2=O,0.10621
OC12C3CC(C13)C2=O,0.107008
OC12C3CN(C13)C2=N,0.107895
OC12C3CN(C13)C2=O,0.095428
OC12C3NC(C13)C2=O,0.095474
OC12C3OC(C13)C2=O,0.082515
CC12C3C(CN13)C2O,0.142474
CC12C3CC(C13)C2O,0.154254
CC12C3CC(C1O)N23,0.142748
CC12C3OC(C13)C2O,0.130517
CC1C2CC3C2C13C,0.177605
CC1C2CC3C2C13O,0.153967
CC1C2CC3N2C13C,0.166201
CC1C2CN3C2C13C,0.165829
CC1C2OC3C2C13C,0.153257
CC1C2OC3C2C13O,0.129645
CC1N2CC3C2C13C,0.165926
CC1N2CC3C2C13O,0.142323
OC1C2CC3C2C13O,0.130675
OC1C2OC3C2C13O,0.10686
CC12CC1C1CC2C1,0.179828
CC12CC1C1CC2O1,0.155605
CC12CN1C1CC2C1,0.168083
CC12NC1C1CC2O1,0.143927
CC12OC1C1CC2C1,0.155465
CC12OC1C1CC2O1,0.131093
OC12CC1C1CC2C1,0.156123
OC12CC1C1CC2O1,0.131755
CC12C=CC3CC1C23,0.155489
CC12C=CC3CC1N23,0.143938
CC12C=CC3OC1C23,0.131073
OC12C=CC3CC1C23,0.131812
OC12C=CC3OC1C23,0.107408
CC12CC=C3CC1C23,0.15427
CC12CC=C3CN1C23,0.142395
CC12CN=C3OC1C23,0.117209
NC12CN=C3NC1C23,0.119446
OC12CC=C3CC1C23,0.130683
OC12CN=C3NC1C23,0.106757
OC12CN=C3OC1C23,0.093778
CC12CCC3CC1C23,0.179571
CC12CCC3OC1C23,0.155327
CC12COC3CC1C23,0.155577
CC12COC3CN1C23,0.143791
CC12OCC3CC1C23,0.155377
CC12OCC3OC1C23,0.131021
OC12CCC3CC1C23,0.155948
OC12CCC3OC1C23,0.131668
OC12CCN3CC1C23,0.144414
OC12COC3CC1C23,0.131892
CC1C(C)C2CCC12,0.201246
CC1C(C)C2OCC12,0.177433
CC1C(O)C2CCC12,0.177854
CC1C(O)C2COC12,0.154124
CC1C(O)C2OCC12,0.154665
CC1C2OCC2N1C,0.165106
OC1C(O)C2CCC12,0.154934
OC1C(O)C2OCC12,0.130979
CC1C2CCC2C1=O,0.153832
CC1C2CCN2C1=O,0.143152
CC1C2COC2C1=O,0.130125
CC1C2OCC2C1=O,0.130011
CC1N2CCC2C1=O,0.142153
CN1C2CCC2C1=O,0.143245
CN1C2COC2C1=N,0.131012
CN1C2COC2C1=O,0.119312
OC1C2CCC2C1=O,0.13028
OC1C2CCN2C1=O,0.119585
OC1C2COC2C1=O,0.106391
